,c_code_1,state_name_1,year,num_alliances,pre_1816_alliances,num_in_effect_1231_2012,defense_treaties,neutrality_treaties,nonaggression_treaties,entente_treaties
4940,516,Burundi,1978,2,0,0,2,0,0.0,0.0
4941,500,Uganda,1978,1,0,0,1,0,0.0,0.0
4942,100,Colombia,1978,25,0,25,24,0,25.0,24.0
4943,115,Suriname,1978,24,0,24,24,0,24.0,24.0
4944,439,Burkina Faso,1978,15,0,0,0,0,15.0,15.0
4945,678,Yemen Arab Republic,1978,37,0,0,17,0,37.0,37.0
4946,434,Benin,1978,15,0,0,0,0,15.0,15.0
4947,20,Canada,1978,16,0,14,15,0,14.0,15.0
4948,375,Finland,1978,1,0,0,1,0,0.0,1.0
4949,2,United States of America,1978,54,0,45,47,0,45.0,48.0
4950,920,New Zealand,1978,2,0,0,2,0,2.0,2.0
4951,731,North Korea,1978,2,0,1,2,0,2.0,0.0
4952,712,Mongolia,1978,1,0,0,1,0,0.0,0.0
4953,680,Yemen People's Republic,1978,37,0,0,17,0,37.0,37.0
4954,135,Peru,1978,24,0,24,24,0,0.0,24.0
4955,696,United Arab Emirates,1978,37,0,31,17,0,37.0,37.0
4956,265,German Democratic Republic,1978,11,0,0,11,0,5.0,8.0
4957,390,Denmark,1978,14,0,13,14,0,14.0,14.0
4958,451,Sierra Leone,1978,15,0,0,0,0,15.0,15.0
4959,475,Nigeria,1978,15,0,0,0,0,15.0,15.0
4960,95,Panama,1978,24,0,24,24,0,24.0,24.0
4961,260,German Federal Republic,1978,20,0,6,20,0,14.0,20.0
4962,694,Qatar,1978,37,0,31,17,0,37.0,37.0
4963,395,Iceland,1978,14,0,13,14,0,14.0,14.0
4964,484,Congo,1978,2,0,0,2,0,0.0,2.0
4965,698,Oman,1978,20,0,17,0,0,20.0,20.0
4966,90,Guatemala,1978,24,0,24,24,0,24.0,24.0
4967,517,Rwanda,1978,2,0,0,2,0,0.0,0.0
4968,522,Djibouti,1978,20,0,17,0,0,20.0,20.0
4969,520,Somalia,1978,37,0,31,17,0,37.0,37.0
4970,483,Chad,1978,2,0,0,2,0,0.0,2.0
4971,365,Russia,1978,24,0,0,15,2,14.0,15.0
4972,433,Senegal,1978,15,0,0,0,0,15.0,15.0
4973,481,Gabon,1978,1,0,1,1,0,0.0,0.0
4974,101,Venezuela,1978,25,0,25,24,0,25.0,24.0
4975,70,Mexico,1978,24,0,24,24,0,24.0,24.0
4976,900,Australia,1978,2,0,1,2,0,2.0,2.0
4977,130,Ecuador,1978,25,0,25,24,1,1.0,24.0
4978,490,Democratic Republic of the Congo,1978,2,0,0,2,0,0.0,0.0
4979,713,Taiwan,1978,1,0,0,1,0,1.0,0.0
4980,530,Ethiopia,1978,2,0,1,1,0,1.0,1.0
4981,660,Lebanon,1978,37,0,31,17,0,37.0,37.0
4982,52,Trinidad and Tobago,1978,24,0,24,24,0,0.0,24.0
4983,651,Egypt,1978,40,0,1,20,0,37.0,40.0
4984,816,Vietnam,1978,1,0,0,0,0,0.0,1.0
4985,140,Brazil,1978,24,0,24,24,0,24.0,24.0
4986,740,Japan,1978,1,0,1,0,0,0.0,0.0
4987,710,China,1978,3,0,1,2,0,2.0,0.0
4988,93,Nicaragua,1978,24,0,24,24,0,24.0,24.0
4989,540,Angola,1978,1,0,0,0,0,0.0,1.0
4990,630,Iran,1978,5,0,0,0,0,4.0,5.0
4991,355,Bulgaria,1978,11,0,0,11,0,10.0,7.0
4992,732,South Korea,1978,1,0,1,0,0,0.0,1.0
4993,840,Philippines,1978,1,0,1,1,0,0.0,0.0
4994,663,Jordan,1978,39,0,31,19,0,37.0,39.0
4995,315,Czechoslovakia,1978,11,0,0,11,1,8.0,7.0
4996,750,India,1978,3,0,1,0,1,3.0,2.0
4997,212,Luxembourg,1978,20,0,19,20,0,14.0,20.0
4998,645,Iraq,1978,40,0,31,19,0,38.0,40.0
4999,290,Poland,1978,11,0,0,11,0,8.0,5.0
5000,620,Libya,1978,40,0,31,19,0,37.0,38.0
5001,94,Costa Rica,1978,24,0,24,24,0,24.0,24.0
5002,145,Bolivia,1978,26,0,26,24,1,26.0,24.0
5003,310,Hungary,1978,6,0,0,6,0,5.0,2.0
5004,230,Spain,1978,1,0,0,0,0,0.0,1.0
5005,325,Italy,1978,20,0,19,20,0,14.0,20.0
5006,640,Turkey,1978,19,0,14,14,0,4.0,18.0
5007,616,Tunisia,1978,38,0,31,17,0,38.0,37.0
5008,160,Argentina,1978,24,0,24,24,0,24.0,24.0
5009,220,France,1978,25,0,20,23,0,14.0,24.0
5010,670,Saudi Arabia,1978,37,0,31,17,0,37.0,37.0
5011,210,Netherlands,1978,20,0,19,20,0,14.0,20.0
5012,155,Chile,1978,24,0,24,24,0,24.0,24.0
5013,51,Jamaica,1978,24,0,24,24,0,24.0,24.0
5014,42,Dominican Republic,1978,24,0,24,24,0,24.0,24.0
5015,652,Syria,1978,37,0,32,17,0,37.0,37.0
5016,53,Barbados,1978,24,0,24,24,0,24.0,24.0
5017,92,El Salvador,1978,24,0,24,24,0,24.0,24.0
5018,541,Mozambique,1978,1,0,0,0,0,1.0,1.0
5019,600,Morocco,1978,38,0,31,17,0,38.0,37.0
5020,211,Belgium,1978,20,0,19,20,0,14.0,20.0
5021,91,Honduras,1978,24,0,24,24,0,24.0,24.0
5022,615,Algeria,1978,39,0,31,18,0,38.0,37.0
5023,350,Greece,1978,14,0,13,14,0,14.0,14.0
5024,770,Pakistan,1978,6,0,2,0,0,5.0,4.0
5025,235,Portugal,1978,15,1,14,15,0,15.0,14.0
5026,200,United Kingdom,1978,25,1,20,21,0,19.0,24.0
5027,771,Bangladesh,1978,1,0,0,0,1,1.0,1.0
5028,150,Paraguay,1978,25,0,25,24,0,1.0,24.0
5029,625,Sudan,1978,39,0,31,19,0,37.0,38.0
5030,165,Uruguay,1978,24,0,24,24,0,0.0,24.0
5031,55,Grenada,1978,24,0,24,24,0,24.0,24.0
5032,41,Haiti,1978,24,0,24,24,0,24.0,24.0
5033,700,Afghanistan,1978,2,0,0,0,1,2.0,0.0
5034,651,Egypt,1979,41,0,2,20,0,38.0,40.0
5035,115,Suriname,1979,26,0,26,26,0,26.0,26.0
5036,680,Yemen People's Republic,1979,40,0,0,17,0,40.0,38.0
5037,451,Sierra Leone,1979,15,0,0,0,0,15.0,15.0
5038,452,Ghana,1979,15,0,0,0,0,15.0,15.0
5039,660,Lebanon,1979,37,0,31,17,0,37.0,37.0
5040,145,Bolivia,1979,28,0,28,26,1,28.0,26.0
5041,816,Vietnam,1979,1,0,0,0,0,0.0,1.0
5042,740,Japan,1979,1,0,1,0,0,0.0,0.0
5043,52,Trinidad and Tobago,1979,26,0,26,26,0,0.0,26.0
5044,435,Mauritania,1979,36,0,17,0,0,36.0,35.0
5045,355,Bulgaria,1979,11,0,0,11,0,10.0,7.0
5046,165,Uruguay,1979,26,0,26,26,0,0.0,26.0
5047,51,Jamaica,1979,26,0,26,26,0,26.0,26.0
5048,160,Argentina,1979,27,0,27,26,0,27.0,26.0
5049,551,Zambia,1979,2,0,0,0,0,2.0,0.0
5050,436,Niger,1979,16,0,0,1,0,15.0,15.0
5051,732,South Korea,1979,1,0,1,0,0,0.0,1.0
5052,615,Algeria,1979,39,0,31,18,0,38.0,37.0
5053,616,Tunisia,1979,38,0,31,17,0,38.0,37.0
5054,155,Chile,1979,27,0,27,26,0,27.0,26.0
5055,670,Saudi Arabia,1979,37,0,31,17,0,37.0,37.0
5056,439,Burkina Faso,1979,15,0,0,0,0,15.0,15.0
5057,230,Spain,1979,1,0,0,0,0,0.0,1.0
5058,517,Rwanda,1979,2,0,0,2,0,0.0,0.0
5059,95,Panama,1979,26,0,26,26,0,26.0,26.0
5060,690,Kuwait,1979,37,0,31,17,0,37.0,37.0
5061,150,Paraguay,1979,27,0,27,26,0,1.0,26.0
5062,70,Mexico,1979,26,0,26,26,0,26.0,26.0
5063,350,Greece,1979,14,0,13,14,0,14.0,14.0
5064,516,Burundi,1979,2,0,0,2,0,0.0,0.0
5065,53,Barbados,1979,26,0,26,26,0,26.0,26.0
5066,91,Honduras,1979,26,0,26,26,0,26.0,26.0
5067,92,El Salvador,1979,26,0,26,26,0,26.0,26.0
5068,600,Morocco,1979,38,0,31,17,0,38.0,37.0
5069,713,Taiwan,1979,1,0,0,1,0,1.0,0.0
5070,771,Bangladesh,1979,1,0,0,0,1,1.0,1.0
5071,520,Somalia,1979,37,0,31,17,0,37.0,37.0
5072,501,Kenya,1979,1,0,1,1,0,0.0,0.0
5073,130,Ecuador,1979,27,0,27,26,1,1.0,26.0
5074,310,Hungary,1979,6,0,0,6,0,5.0,2.0
5075,437,Ivory Coast,1979,15,0,0,0,0,15.0,15.0
5076,490,Democratic Republic of the Congo,1979,4,0,0,2,0,2.0,0.0
5077,212,Luxembourg,1979,20,0,19,20,0,14.0,20.0
5078,211,Belgium,1979,20,0,19,20,0,14.0,20.0
5079,663,Jordan,1979,39,0,31,19,0,37.0,39.0
5080,500,Uganda,1979,1,0,0,1,0,0.0,0.0
5081,390,Denmark,1979,14,0,13,14,0,14.0,14.0
5082,365,Russia,1979,25,0,0,15,2,15.0,16.0
5083,666,Israel,1979,1,0,1,0,0,1.0,0.0
5084,402,Cape Verde,1979,15,0,0,0,0,15.0,15.0
5085,438,Guinea,1979,16,0,0,0,0,16.0,15.0
5086,450,Liberia,1979,17,0,1,0,0,16.0,16.0
5087,692,Bahrain,1979,37,0,31,17,0,37.0,37.0
5088,710,China,1979,3,0,1,2,0,2.0,0.0
5089,404,Guinea-Bissau,1979,15,0,0,0,0,15.0,15.0
5090,640,Turkey,1979,19,0,14,14,0,4.0,18.0
5091,900,Australia,1979,2,0,1,2,0,2.0,2.0
5092,475,Nigeria,1979,15,0,0,0,0,15.0,15.0
5093,433,Senegal,1979,15,0,0,0,0,15.0,15.0
5094,315,Czechoslovakia,1979,11,0,0,11,1,8.0,7.0
5095,93,Nicaragua,1979,26,0,26,26,0,26.0,26.0
5096,712,Mongolia,1979,1,0,0,1,0,0.0,0.0
5097,94,Costa Rica,1979,26,0,26,26,0,26.0,26.0
5098,260,German Federal Republic,1979,20,0,6,20,0,14.0,20.0
5099,698,Oman,1979,20,0,17,0,0,20.0,20.0
5100,645,Iraq,1979,40,0,31,19,0,38.0,40.0
5101,290,Poland,1979,11,0,0,11,0,8.0,5.0
5102,678,Yemen Arab Republic,1979,37,0,0,17,0,37.0,37.0
5103,375,Finland,1979,1,0,0,1,0,0.0,1.0
5104,325,Italy,1979,20,0,19,20,0,14.0,20.0
5105,434,Benin,1979,15,0,0,0,0,15.0,15.0
5106,530,Ethiopia,1979,4,0,1,1,0,3.0,1.0
5107,140,Brazil,1979,26,0,26,26,0,26.0,26.0
5108,100,Colombia,1979,27,0,27,26,0,27.0,26.0
5109,522,Djibouti,1979,20,0,17,0,0,20.0,20.0
5110,90,Guatemala,1979,26,0,26,26,0,26.0,26.0
5111,42,Dominican Republic,1979,26,0,26,26,0,26.0,26.0
5112,652,Syria,1979,37,0,32,17,0,37.0,37.0
5113,432,Mali,1979,15,0,0,0,0,15.0,15.0
5114,360,Romania,1979,11,0,0,11,0,10.0,7.0
5115,2,United States of America,1979,56,0,47,49,0,47.0,50.0
5116,920,New Zealand,1979,2,0,0,2,0,2.0,2.0
5117,101,Venezuela,1979,27,0,27,26,0,27.0,26.0
5118,200,United Kingdom,1979,25,1,20,21,0,19.0,24.0
5119,235,Portugal,1979,15,1,14,15,0,15.0,14.0
5120,55,Grenada,1979,26,0,26,26,0,26.0,26.0
5121,700,Afghanistan,1979,2,0,0,0,1,2.0,0.0
5122,420,Gambia,1979,15,0,0,0,0,15.0,15.0
5123,625,Sudan,1979,39,0,31,19,0,37.0,38.0
5124,696,United Arab Emirates,1979,37,0,31,17,0,37.0,37.0
5125,220,France,1979,23,0,20,21,0,14.0,22.0
5126,210,Netherlands,1979,20,0,19,20,0,14.0,20.0
5127,770,Pakistan,1979,6,0,2,0,0,5.0,4.0
5128,395,Iceland,1979,14,0,13,14,0,14.0,14.0
5129,620,Libya,1979,40,0,31,19,0,37.0,38.0
5130,694,Qatar,1979,37,0,31,17,0,37.0,37.0
5131,54,Dominica,1979,26,0,26,26,0,26.0,26.0
5132,56,St. Lucia,1979,26,0,26,26,0,26.0,26.0
5133,540,Angola,1979,4,0,0,0,1,2.0,1.0
5134,265,German Democratic Republic,1979,15,0,0,11,1,8.0,9.0
5135,630,Iran,1979,5,0,0,0,0,4.0,5.0
5136,731,North Korea,1979,2,0,1,2,0,2.0,0.0
5137,840,Philippines,1979,1,0,1,1,0,0.0,0.0
5138,385,Norway,1979,14,0,13,14,0,14.0,14.0
5139,481,Gabon,1979,1,0,1,1,0,0.0,0.0
5140,20,Canada,1979,16,0,14,15,0,14.0,15.0
5141,135,Peru,1979,26,0,26,26,0,0.0,26.0
5142,750,India,1979,3,0,1,0,1,3.0,2.0
5143,41,Haiti,1979,26,0,26,26,0,26.0,26.0
5144,461,Togo,1979,15,0,0,0,0,15.0,15.0
5145,541,Mozambique,1979,2,0,0,0,0,2.0,2.0
5146,338,Malta,1980,1,0,0,0,1,1.0,1.0
5147,690,Kuwait,1980,37,0,33,17,0,37.0,37.0
5148,55,Grenada,1980,26,0,26,26,0,26.0,26.0
5149,713,Taiwan,1980,1,0,0,1,0,1.0,0.0
5150,625,Sudan,1980,38,0,33,18,0,37.0,38.0
5151,230,Spain,1980,1,0,0,0,0,0.0,1.0
5152,696,United Arab Emirates,1980,37,0,33,17,0,37.0,37.0
5153,165,Uruguay,1980,26,0,26,26,0,0.0,26.0
5154,95,Panama,1980,26,0,26,26,0,26.0,26.0
5155,150,Paraguay,1980,27,0,27,26,0,1.0,26.0
5156,200,United Kingdom,1980,21,1,20,21,0,15.0,20.0
5157,211,Belgium,1980,20,0,19,20,0,14.0,20.0
5158,70,Mexico,1980,26,0,26,26,0,26.0,26.0
5159,451,Sierra Leone,1980,15,0,0,0,0,15.0,15.0
5160,660,Lebanon,1980,37,0,33,17,0,37.0,37.0
5161,101,Venezuela,1980,27,0,27,26,0,27.0,26.0
5162,516,Burundi,1980,2,0,0,2,0,0.0,0.0
5163,481,Gabon,1980,1,0,1,1,0,0.0,0.0
5164,920,New Zealand,1980,2,0,0,2,0,2.0,2.0
5165,92,El Salvador,1980,26,0,26,26,0,26.0,26.0
5166,2,United States of America,1980,51,0,47,49,0,43.0,45.0
5167,461,Togo,1980,15,0,0,0,0,15.0,15.0
5168,90,Guatemala,1980,26,0,26,26,0,26.0,26.0
5169,652,Syria,1980,39,0,33,18,0,38.0,39.0
5170,56,St. Lucia,1980,26,0,26,26,0,26.0,26.0
5171,452,Ghana,1980,15,0,0,0,0,15.0,15.0
5172,42,Dominican Republic,1980,26,0,26,26,0,26.0,26.0
5173,501,Kenya,1980,1,0,1,1,0,0.0,0.0
5174,210,Netherlands,1980,20,0,19,20,0,14.0,20.0
5175,212,Luxembourg,1980,20,0,19,20,0,14.0,20.0
5176,651,Egypt,1980,39,0,34,18,0,38.0,38.0
5177,615,Algeria,1980,39,0,33,18,0,38.0,37.0
5178,698,Oman,1980,20,0,18,0,0,20.0,20.0
5179,490,Democratic Republic of the Congo,1980,4,0,0,2,0,2.0,0.0
5180,375,Finland,1980,1,0,0,1,0,0.0,1.0
5181,840,Philippines,1980,1,0,1,1,0,0.0,0.0
5182,310,Hungary,1980,6,0,0,6,0,5.0,2.0
5183,160,Argentina,1980,27,0,27,26,0,27.0,26.0
5184,325,Italy,1980,21,0,19,21,1,15.0,21.0
5185,616,Tunisia,1980,38,0,33,17,0,38.0,37.0
5186,771,Bangladesh,1980,1,0,0,0,1,1.0,1.0
5187,100,Colombia,1980,27,0,27,26,0,27.0,26.0
5188,770,Pakistan,1980,2,0,2,0,0,1.0,0.0
5189,750,India,1980,3,0,1,0,1,3.0,2.0
5190,694,Qatar,1980,37,0,33,17,0,37.0,37.0
5191,663,Jordan,1980,37,0,33,17,0,37.0,37.0
5192,93,Nicaragua,1980,26,0,26,26,0,26.0,26.0
5193,710,China,1980,2,0,1,2,0,1.0,0.0
5194,385,Norway,1980,14,0,13,14,0,14.0,14.0
5195,620,Libya,1980,42,0,33,20,0,37.0,39.0
5196,483,Chad,1980,1,0,0,0,0,1.0,0.0
5197,712,Mongolia,1980,1,0,0,1,0,0.0,0.0
5198,53,Barbados,1980,26,0,26,26,0,26.0,26.0
5199,692,Bahrain,1980,37,0,33,17,0,37.0,37.0
5200,740,Japan,1980,1,0,1,0,0,0.0,0.0
5201,450,Liberia,1980,17,0,1,0,0,16.0,16.0
5202,475,Nigeria,1980,15,0,0,0,0,15.0,15.0
5203,315,Czechoslovakia,1980,11,0,0,11,1,8.0,7.0
5204,115,Suriname,1980,26,0,26,26,0,26.0,26.0
5205,666,Israel,1980,1,0,1,0,0,1.0,0.0
5206,54,Dominica,1980,26,0,26,26,0,26.0,26.0
5207,390,Denmark,1980,14,0,13,14,0,14.0,14.0
5208,41,Haiti,1980,26,0,26,26,0,26.0,26.0
5209,260,German Federal Republic,1980,20,0,6,20,0,14.0,20.0
5210,155,Chile,1980,27,0,27,26,0,27.0,26.0
5211,395,Iceland,1980,14,0,13,14,0,14.0,14.0
5212,900,Australia,1980,2,0,1,2,0,2.0,2.0
5213,130,Ecuador,1980,27,0,27,26,1,1.0,26.0
5214,433,Senegal,1980,15,0,0,0,0,15.0,15.0
5215,140,Brazil,1980,26,0,26,26,0,26.0,26.0
5216,732,South Korea,1980,1,0,1,0,0,0.0,1.0
5217,437,Ivory Coast,1980,15,0,0,0,0,15.0,15.0
5218,522,Djibouti,1980,20,0,18,0,0,20.0,20.0
5219,402,Cape Verde,1980,15,0,0,0,0,15.0,15.0
5220,365,Russia,1980,25,0,0,15,1,15.0,17.0
5221,220,France,1980,23,0,20,21,0,14.0,22.0
5222,94,Costa Rica,1980,26,0,26,26,0,26.0,26.0
5223,438,Guinea,1980,17,0,0,1,0,16.0,15.0
5224,420,Gambia,1980,15,0,0,0,0,15.0,15.0
5225,235,Portugal,1980,15,1,14,15,0,15.0,14.0
5226,520,Somalia,1980,37,0,33,17,0,37.0,37.0
5227,145,Bolivia,1980,28,0,28,26,1,28.0,26.0
5228,670,Saudi Arabia,1980,37,0,33,17,0,37.0,37.0
5229,436,Niger,1980,16,0,0,1,0,15.0,15.0
5230,816,Vietnam,1980,1,0,0,0,0,0.0,1.0
5231,265,German Democratic Republic,1980,15,0,0,11,1,8.0,9.0
5232,540,Angola,1980,4,0,0,0,1,2.0,1.0
5233,20,Canada,1980,16,0,14,15,0,14.0,15.0
5234,135,Peru,1980,26,0,26,26,0,0.0,26.0
5235,404,Guinea-Bissau,1980,16,0,0,1,0,15.0,15.0
5236,541,Mozambique,1980,2,0,0,0,0,2.0,2.0
5237,52,Trinidad and Tobago,1980,26,0,26,26,0,0.0,26.0
5238,435,Mauritania,1980,36,0,18,0,0,36.0,35.0
5239,551,Zambia,1980,2,0,0,0,0,2.0,0.0
5240,530,Ethiopia,1980,4,0,1,1,0,3.0,1.0
5241,434,Benin,1980,15,0,0,0,0,15.0,15.0
5242,290,Poland,1980,11,0,0,11,0,8.0,5.0
5243,731,North Korea,1980,2,0,1,2,0,2.0,0.0
5244,680,Yemen People's Republic,1980,40,0,0,17,0,40.0,38.0
5245,678,Yemen Arab Republic,1980,37,0,0,17,0,37.0,37.0
5246,355,Bulgaria,1980,11,0,0,11,0,10.0,7.0
5247,439,Burkina Faso,1980,15,0,0,0,0,15.0,15.0
5248,645,Iraq,1980,38,0,33,17,0,38.0,38.0
5249,51,Jamaica,1980,26,0,26,26,0,26.0,26.0
5250,517,Rwanda,1980,2,0,0,2,0,0.0,0.0
5251,360,Romania,1980,11,0,0,11,0,10.0,7.0
5252,350,Greece,1980,14,0,13,14,0,14.0,14.0
5253,600,Morocco,1980,38,0,33,17,0,38.0,37.0
5254,640,Turkey,1980,15,0,14,14,0,0.0,14.0
5255,91,Honduras,1980,26,0,26,26,0,26.0,26.0
5256,432,Mali,1980,15,0,0,0,0,15.0,15.0
5257,516,Burundi,1981,2,0,0,2,0,0.0,0.0
5258,433,Senegal,1981,31,0,14,16,0,15.0,16.0
5259,338,Malta,1981,1,0,0,0,1,1.0,1.0
5260,678,Yemen Arab Republic,1981,37,0,0,17,0,37.0,37.0
5261,750,India,1981,3,0,1,0,1,3.0,2.0
5262,451,Sierra Leone,1981,30,0,14,15,0,15.0,15.0
5263,731,North Korea,1981,2,0,1,2,0,2.0,0.0
5264,100,Colombia,1981,29,0,29,28,0,29.0,28.0
5265,483,Chad,1981,1,0,0,0,0,1.0,0.0
5266,740,Japan,1981,1,0,1,0,0,0.0,0.0
5267,680,Yemen People's Republic,1981,42,0,0,19,0,40.0,40.0
5268,70,Mexico,1981,28,0,28,28,0,28.0,28.0
5269,375,Finland,1981,1,0,0,1,0,0.0,1.0
5270,90,Guatemala,1981,28,0,28,28,0,28.0,28.0
5271,920,New Zealand,1981,2,0,0,2,0,2.0,2.0
5272,355,Bulgaria,1981,11,0,0,11,0,10.0,7.0
5273,310,Hungary,1981,7,0,0,6,0,6.0,3.0
5274,652,Syria,1981,38,0,33,17,0,38.0,38.0
5275,698,Oman,1981,20,0,18,0,0,20.0,20.0
5276,93,Nicaragua,1981,28,0,28,28,0,28.0,28.0
5277,160,Argentina,1981,29,0,29,28,0,29.0,28.0
5278,816,Vietnam,1981,1,0,0,0,0,0.0,1.0
5279,350,Greece,1981,15,0,14,15,0,15.0,15.0
5280,42,Dominican Republic,1981,28,0,28,28,0,28.0,28.0
5281,771,Bangladesh,1981,1,0,0,0,1,1.0,1.0
5282,145,Bolivia,1981,30,0,30,28,1,30.0,28.0
5283,436,Niger,1981,31,0,14,16,0,15.0,15.0
5284,900,Australia,1981,2,0,1,2,0,2.0,2.0
5285,616,Tunisia,1981,38,0,33,17,0,38.0,37.0
5286,651,Egypt,1981,39,0,34,18,0,38.0,38.0
5287,230,Spain,1981,16,0,14,15,0,15.0,16.0
5288,130,Ecuador,1981,29,0,29,28,1,1.0,28.0
5289,54,Dominica,1981,33,0,32,33,0,28.0,28.0
5290,694,Qatar,1981,37,0,33,17,0,37.0,37.0
5291,52,Trinidad and Tobago,1981,28,0,28,28,0,0.0,28.0
5292,385,Norway,1981,15,0,14,15,0,15.0,15.0
5293,770,Pakistan,1981,2,0,2,0,0,1.0,0.0
5294,41,Haiti,1981,28,0,28,28,0,28.0,28.0
5295,265,German Democratic Republic,1981,15,0,0,11,1,8.0,9.0
5296,600,Morocco,1981,38,0,33,17,0,38.0,37.0
5297,840,Philippines,1981,1,0,1,1,0,0.0,0.0
5298,91,Honduras,1981,28,0,28,28,0,28.0,28.0
5299,135,Peru,1981,28,0,28,28,0,0.0,28.0
5300,481,Gabon,1981,1,0,1,1,0,0.0,0.0
5301,20,Canada,1981,17,0,15,16,0,15.0,16.0
5302,461,Togo,1981,30,0,14,15,0,15.0,15.0
5303,404,Guinea-Bissau,1981,31,0,14,16,0,15.0,15.0
5304,58,Antigua & Barbuda,1981,33,0,32,33,0,28.0,28.0
5305,56,St. Lucia,1981,33,0,32,33,0,28.0,28.0
5306,434,Benin,1981,30,0,14,15,0,15.0,15.0
5307,435,Mauritania,1981,51,0,18,15,0,36.0,35.0
5308,452,Ghana,1981,30,0,14,15,0,15.0,15.0
5309,530,Ethiopia,1981,6,0,1,3,0,3.0,3.0
5310,211,Belgium,1981,21,0,20,21,0,15.0,21.0
5311,620,Libya,1981,43,0,33,21,0,37.0,40.0
5312,325,Italy,1981,22,0,20,22,1,16.0,22.0
5313,660,Lebanon,1981,37,0,33,17,0,37.0,37.0
5314,395,Iceland,1981,15,0,14,15,0,15.0,15.0
5315,92,El Salvador,1981,28,0,28,28,0,28.0,28.0
5316,290,Poland,1981,11,0,0,11,0,8.0,5.0
5317,640,Turkey,1981,16,0,15,15,0,0.0,15.0
5318,260,German Federal Republic,1981,21,0,6,21,0,15.0,21.0
5319,541,Mozambique,1981,2,0,0,0,0,2.0,2.0
5320,551,Zambia,1981,2,0,0,0,0,2.0,0.0
5321,165,Uruguay,1981,28,0,28,28,0,0.0,28.0
5322,484,Congo,1981,1,0,0,0,0,1.0,1.0
5323,57,St. Vincent and the Grenadines,1981,33,0,32,33,0,28.0,28.0
5324,402,Cape Verde,1981,30,0,14,15,0,15.0,15.0
5325,2,United States of America,1981,54,0,50,51,0,45.0,49.0
5326,520,Somalia,1981,37,0,33,17,0,37.0,37.0
5327,390,Denmark,1981,15,0,14,15,0,15.0,15.0
5328,501,Kenya,1981,1,0,1,1,0,0.0,0.0
5329,365,Russia,1981,25,0,0,14,1,16.0,18.0
5330,200,United Kingdom,1981,22,1,21,22,0,16.0,21.0
5331,666,Israel,1981,2,0,1,0,0,1.0,1.0
5332,645,Iraq,1981,38,0,33,17,0,38.0,38.0
5333,212,Luxembourg,1981,21,0,20,21,0,15.0,21.0
5334,235,Portugal,1981,16,1,15,16,0,16.0,15.0
5335,692,Bahrain,1981,37,0,33,17,0,37.0,37.0
5336,55,Grenada,1981,33,0,28,33,0,28.0,28.0
5337,95,Panama,1981,28,0,28,28,0,28.0,28.0
5338,115,Suriname,1981,28,0,28,28,0,28.0,28.0
5339,420,Gambia,1981,31,0,14,16,0,15.0,16.0
5340,53,Barbados,1981,28,0,28,28,0,28.0,28.0
5341,450,Liberia,1981,32,0,15,15,0,16.0,16.0
5342,696,United Arab Emirates,1981,37,0,33,17,0,37.0,37.0
5343,150,Paraguay,1981,29,0,29,28,0,1.0,28.0
5344,438,Guinea,1981,32,0,14,16,0,16.0,15.0
5345,625,Sudan,1981,38,0,33,18,0,37.0,38.0
5346,94,Costa Rica,1981,28,0,28,28,0,28.0,28.0
5347,220,France,1981,24,0,21,22,0,15.0,23.0
5348,517,Rwanda,1981,2,0,0,2,0,0.0,0.0
5349,663,Jordan,1981,37,0,33,17,0,37.0,37.0
5350,710,China,1981,1,0,1,1,0,1.0,0.0
5351,712,Mongolia,1981,1,0,0,1,0,0.0,0.0
5352,540,Angola,1981,5,0,0,0,1,3.0,2.0
5353,60,St. Kitts and Nevis,1981,5,0,4,5,0,0.0,0.0
5354,490,Democratic Republic of the Congo,1981,4,0,0,2,0,2.0,0.0
5355,140,Brazil,1981,28,0,28,28,0,28.0,28.0
5356,432,Mali,1981,30,0,14,15,0,15.0,15.0
5357,522,Djibouti,1981,20,0,18,0,0,20.0,20.0
5358,690,Kuwait,1981,37,0,33,17,0,37.0,37.0
5359,732,South Korea,1981,1,0,1,0,0,0.0,1.0
5360,51,Jamaica,1981,28,0,28,28,0,28.0,28.0
5361,101,Venezuela,1981,29,0,29,28,0,29.0,28.0
5362,615,Algeria,1981,39,0,33,18,0,38.0,37.0
5363,315,Czechoslovakia,1981,11,0,0,11,1,8.0,7.0
5364,439,Burkina Faso,1981,30,0,14,15,0,15.0,15.0
5365,670,Saudi Arabia,1981,37,0,33,17,0,37.0,37.0
5366,210,Netherlands,1981,21,0,20,21,0,15.0,21.0
5367,155,Chile,1981,29,0,29,28,0,29.0,28.0
5368,360,Romania,1981,11,0,0,11,0,10.0,7.0
5369,437,Ivory Coast,1981,30,0,14,15,0,15.0,15.0
5370,475,Nigeria,1981,30,0,14,15,0,15.0,15.0
5371,694,Qatar,1982,37,0,33,17,0,37.0,37.0
5372,432,Mali,1982,15,0,14,15,0,0.0,0.0
5373,20,Canada,1982,17,0,15,16,0,15.0,16.0
5374,360,Romania,1982,11,0,0,11,0,10.0,7.0
5375,770,Pakistan,1982,2,0,2,0,0,1.0,0.0
5376,420,Gambia,1982,16,0,14,16,0,0.0,1.0
5377,235,Portugal,1982,16,1,15,16,0,16.0,15.0
5378,200,United Kingdom,1982,22,1,21,22,0,16.0,21.0
