,c_code_1,state_name_abb_1,c_code_2,state_name_abb_2,year,contiguity_type
27599,255,GMY,345,YUG,1938,1
27600,255,GMY,345,YUG,1939,1
27601,255,GMY,345,YUG,1940,1
27602,255,GMY,345,YUG,1941,1
27603,255,GMY,345,YUG,1944,1
27604,255,GMY,345,YUG,1945,1
27605,255,GMY,365,RUS,1816,1
27606,255,GMY,365,RUS,1817,1
27607,255,GMY,365,RUS,1818,1
27608,255,GMY,365,RUS,1819,1
27609,255,GMY,365,RUS,1820,1
27610,255,GMY,365,RUS,1821,1
27611,255,GMY,365,RUS,1822,1
27612,255,GMY,365,RUS,1823,1
27613,255,GMY,365,RUS,1824,1
27614,255,GMY,365,RUS,1825,1
27615,255,GMY,365,RUS,1826,1
27616,255,GMY,365,RUS,1827,1
27617,255,GMY,365,RUS,1828,1
27618,255,GMY,365,RUS,1829,1
27619,255,GMY,365,RUS,1830,1
27620,255,GMY,365,RUS,1831,1
27621,255,GMY,365,RUS,1832,1
27622,255,GMY,365,RUS,1833,1
27623,255,GMY,365,RUS,1834,1
27624,255,GMY,365,RUS,1835,1
27625,255,GMY,365,RUS,1836,1
27626,255,GMY,365,RUS,1837,1
27627,255,GMY,365,RUS,1838,1
27628,255,GMY,365,RUS,1839,1
27629,255,GMY,365,RUS,1840,1
27630,255,GMY,365,RUS,1841,1
27631,255,GMY,365,RUS,1842,1
27632,255,GMY,365,RUS,1843,1
27633,255,GMY,365,RUS,1844,1
27634,255,GMY,365,RUS,1845,1
27635,255,GMY,365,RUS,1846,1
27636,255,GMY,365,RUS,1847,1
27637,255,GMY,365,RUS,1848,1
27638,255,GMY,365,RUS,1849,1
27639,255,GMY,365,RUS,1850,1
27640,255,GMY,365,RUS,1851,1
27641,255,GMY,365,RUS,1852,1
27642,255,GMY,365,RUS,1853,1
27643,255,GMY,365,RUS,1854,1
27644,255,GMY,365,RUS,1855,1
27645,255,GMY,365,RUS,1856,1
27646,255,GMY,365,RUS,1857,1
27647,255,GMY,365,RUS,1858,1
27648,255,GMY,365,RUS,1859,1
27649,255,GMY,365,RUS,1860,1
27650,255,GMY,365,RUS,1861,1
27651,255,GMY,365,RUS,1862,1
27652,255,GMY,365,RUS,1863,1
27653,255,GMY,365,RUS,1864,1
27654,255,GMY,365,RUS,1865,1
27655,255,GMY,365,RUS,1866,1
27656,255,GMY,365,RUS,1867,1
27657,255,GMY,365,RUS,1868,1
27658,255,GMY,365,RUS,1869,1
27659,255,GMY,365,RUS,1870,1
27660,255,GMY,365,RUS,1871,1
27661,255,GMY,365,RUS,1872,1
27662,255,GMY,365,RUS,1873,1
27663,255,GMY,365,RUS,1874,1
27664,255,GMY,365,RUS,1875,1
27665,255,GMY,365,RUS,1876,1
27666,255,GMY,365,RUS,1877,1
27667,255,GMY,365,RUS,1878,1
27668,255,GMY,365,RUS,1879,1
27669,255,GMY,365,RUS,1880,1
27670,255,GMY,365,RUS,1881,1
27671,255,GMY,365,RUS,1882,1
27672,255,GMY,365,RUS,1883,1
27673,255,GMY,365,RUS,1884,1
27674,255,GMY,365,RUS,1885,1
27675,255,GMY,365,RUS,1886,1
27676,255,GMY,365,RUS,1887,1
27677,255,GMY,365,RUS,1888,1
27678,255,GMY,365,RUS,1889,1
27679,255,GMY,365,RUS,1890,1
27680,255,GMY,365,RUS,1891,1
27681,255,GMY,365,RUS,1892,1
27682,255,GMY,365,RUS,1893,1
27683,255,GMY,365,RUS,1894,1
27684,255,GMY,365,RUS,1895,1
27685,255,GMY,365,RUS,1896,1
27686,255,GMY,365,RUS,1897,1
27687,255,GMY,365,RUS,1898,1
27688,255,GMY,365,RUS,1899,1
27689,255,GMY,365,RUS,1900,1
27690,255,GMY,365,RUS,1901,1
27691,255,GMY,365,RUS,1902,1
27692,255,GMY,365,RUS,1903,1
27693,255,GMY,365,RUS,1904,1
27694,255,GMY,365,RUS,1905,1
27695,255,GMY,365,RUS,1906,1
27696,255,GMY,365,RUS,1907,1
27697,255,GMY,365,RUS,1908,1
27698,255,GMY,365,RUS,1909,1
27699,255,GMY,365,RUS,1910,1
27700,255,GMY,365,RUS,1911,1
27701,255,GMY,365,RUS,1912,1
27702,255,GMY,365,RUS,1913,1
27703,255,GMY,365,RUS,1914,1
27704,255,GMY,365,RUS,1915,1
27705,255,GMY,365,RUS,1916,1
27706,255,GMY,365,RUS,1917,1
27707,255,GMY,365,RUS,1918,1
27708,255,GMY,365,RUS,1939,1
27709,255,GMY,365,RUS,1940,1
27710,255,GMY,365,RUS,1941,1
27711,255,GMY,365,RUS,1990,5
27712,255,GMY,365,RUS,1991,5
27713,255,GMY,365,RUS,1992,5
27714,255,GMY,365,RUS,1993,5
27715,255,GMY,365,RUS,1994,5
27716,255,GMY,365,RUS,1995,5
27717,255,GMY,365,RUS,1996,5
27718,255,GMY,365,RUS,1997,5
27719,255,GMY,365,RUS,1998,5
27720,255,GMY,365,RUS,1999,5
27721,255,GMY,365,RUS,2000,5
27722,255,GMY,365,RUS,2001,5
27723,255,GMY,365,RUS,2002,5
27724,255,GMY,365,RUS,2003,5
27725,255,GMY,365,RUS,2004,5
27726,255,GMY,365,RUS,2005,5
27727,255,GMY,365,RUS,2006,5
27728,255,GMY,365,RUS,2007,5
27729,255,GMY,365,RUS,2008,5
27730,255,GMY,365,RUS,2009,5
27731,255,GMY,365,RUS,2010,5
27732,255,GMY,365,RUS,2011,5
27733,255,GMY,365,RUS,2012,5
27734,255,GMY,365,RUS,2013,5
27735,255,GMY,365,RUS,2014,5
27736,255,GMY,365,RUS,2015,5
27737,255,GMY,365,RUS,2016,5
27738,255,GMY,366,EST,1918,5
27739,255,GMY,366,EST,1919,5
27740,255,GMY,366,EST,1920,5
27741,255,GMY,366,EST,1921,5
27742,255,GMY,366,EST,1922,5
27743,255,GMY,366,EST,1923,5
27744,255,GMY,366,EST,1924,5
27745,255,GMY,366,EST,1925,5
27746,255,GMY,366,EST,1926,5
27747,255,GMY,366,EST,1927,5
27748,255,GMY,366,EST,1928,5
27749,255,GMY,366,EST,1929,5
27750,255,GMY,366,EST,1930,5
27751,255,GMY,366,EST,1931,5
27752,255,GMY,366,EST,1932,5
27753,255,GMY,366,EST,1933,5
27754,255,GMY,366,EST,1934,5
27755,255,GMY,366,EST,1935,5
27756,255,GMY,366,EST,1936,5
27757,255,GMY,366,EST,1937,5
27758,255,GMY,366,EST,1938,5
27759,255,GMY,366,EST,1939,5
27760,255,GMY,366,EST,1940,5
27761,255,GMY,366,EST,1991,5
27762,255,GMY,366,EST,1992,5
27763,255,GMY,366,EST,1993,5
27764,255,GMY,366,EST,1994,5
27765,255,GMY,366,EST,1995,5
27766,255,GMY,366,EST,1996,5
27767,255,GMY,366,EST,1997,5
27768,255,GMY,366,EST,1998,5
27769,255,GMY,366,EST,1999,5
27770,255,GMY,366,EST,2000,5
27771,255,GMY,366,EST,2001,5
27772,255,GMY,366,EST,2002,5
27773,255,GMY,366,EST,2003,5
27774,255,GMY,366,EST,2004,5
27775,255,GMY,366,EST,2005,5
27776,255,GMY,366,EST,2006,5
27777,255,GMY,366,EST,2007,5
27778,255,GMY,366,EST,2008,5
27779,255,GMY,366,EST,2009,5
27780,255,GMY,366,EST,2010,5
27781,255,GMY,366,EST,2011,5
27782,255,GMY,366,EST,2012,5
27783,255,GMY,366,EST,2013,5
27784,255,GMY,366,EST,2014,5
27785,255,GMY,366,EST,2015,5
27786,255,GMY,366,EST,2016,5
27787,255,GMY,367,LAT,1918,4
27788,255,GMY,367,LAT,1919,4
27789,255,GMY,367,LAT,1920,4
27790,255,GMY,367,LAT,1921,4
27791,255,GMY,367,LAT,1922,4
27792,255,GMY,367,LAT,1923,4
27793,255,GMY,367,LAT,1924,4
27794,255,GMY,367,LAT,1925,4
27795,255,GMY,367,LAT,1926,4
27796,255,GMY,367,LAT,1927,4
27797,255,GMY,367,LAT,1928,4
27798,255,GMY,367,LAT,1929,4
27799,255,GMY,367,LAT,1930,4
27800,255,GMY,367,LAT,1931,4
27801,255,GMY,367,LAT,1932,4
27802,255,GMY,367,LAT,1933,4
27803,255,GMY,367,LAT,1934,4
27804,255,GMY,367,LAT,1935,4
27805,255,GMY,367,LAT,1936,4
27806,255,GMY,367,LAT,1937,4
27807,255,GMY,367,LAT,1938,4
27808,255,GMY,367,LAT,1939,4
27809,255,GMY,367,LAT,1940,4
27810,255,GMY,367,LAT,1991,5
27811,255,GMY,367,LAT,1992,5
27812,255,GMY,367,LAT,1993,5
27813,255,GMY,367,LAT,1994,5
27814,255,GMY,367,LAT,1995,5
27815,255,GMY,367,LAT,1996,5
27816,255,GMY,367,LAT,1997,5
27817,255,GMY,367,LAT,1998,5
27818,255,GMY,367,LAT,1999,5
27819,255,GMY,367,LAT,2000,5
27820,255,GMY,367,LAT,2001,5
27821,255,GMY,367,LAT,2002,5
27822,255,GMY,367,LAT,2003,5
27823,255,GMY,367,LAT,2004,5
27824,255,GMY,367,LAT,2005,5
27825,255,GMY,367,LAT,2006,5
27826,255,GMY,367,LAT,2007,5
27827,255,GMY,367,LAT,2008,5
27828,255,GMY,367,LAT,2009,5
27829,255,GMY,367,LAT,2010,5
27830,255,GMY,367,LAT,2011,5
27831,255,GMY,367,LAT,2012,5
27832,255,GMY,367,LAT,2013,5
27833,255,GMY,367,LAT,2014,5
27834,255,GMY,367,LAT,2015,5
27835,255,GMY,367,LAT,2016,5
27836,255,GMY,368,LIT,1918,1
27837,255,GMY,368,LIT,1919,1
27838,255,GMY,368,LIT,1920,1
27839,255,GMY,368,LIT,1921,1
27840,255,GMY,368,LIT,1922,1
27841,255,GMY,368,LIT,1923,1
27842,255,GMY,368,LIT,1924,1
27843,255,GMY,368,LIT,1925,1
27844,255,GMY,368,LIT,1926,1
27845,255,GMY,368,LIT,1927,1
27846,255,GMY,368,LIT,1928,1
27847,255,GMY,368,LIT,1929,1
27848,255,GMY,368,LIT,1930,1
27849,255,GMY,368,LIT,1931,1
27850,255,GMY,368,LIT,1932,1
27851,255,GMY,368,LIT,1933,1
27852,255,GMY,368,LIT,1934,1
27853,255,GMY,368,LIT,1935,1
27854,255,GMY,368,LIT,1936,1
27855,255,GMY,368,LIT,1937,1
27856,255,GMY,368,LIT,1938,1
27857,255,GMY,368,LIT,1939,1
27858,255,GMY,368,LIT,1940,1
27859,255,GMY,368,LIT,1991,5
27860,255,GMY,368,LIT,1992,5
27861,255,GMY,368,LIT,1993,5
27862,255,GMY,368,LIT,1994,5
27863,255,GMY,368,LIT,1995,5
27864,255,GMY,368,LIT,1996,5
27865,255,GMY,368,LIT,1997,5
27866,255,GMY,368,LIT,1998,5
27867,255,GMY,368,LIT,1999,5
27868,255,GMY,368,LIT,2000,5
27869,255,GMY,368,LIT,2001,5
27870,255,GMY,368,LIT,2002,5
27871,255,GMY,368,LIT,2003,5
27872,255,GMY,368,LIT,2004,5
27873,255,GMY,368,LIT,2005,5
27874,255,GMY,368,LIT,2006,5
27875,255,GMY,368,LIT,2007,5
27876,255,GMY,368,LIT,2008,5
27877,255,GMY,368,LIT,2009,5
27878,255,GMY,368,LIT,2010,5
27879,255,GMY,368,LIT,2011,5
27880,255,GMY,368,LIT,2012,5
27881,255,GMY,368,LIT,2013,5
27882,255,GMY,368,LIT,2014,5
27883,255,GMY,368,LIT,2015,5
27884,255,GMY,368,LIT,2016,5
27885,255,GMY,375,FIN,1917,5
27886,255,GMY,375,FIN,1918,5
27887,255,GMY,375,FIN,1919,5
27888,255,GMY,375,FIN,1920,5
27889,255,GMY,375,FIN,1921,5
27890,255,GMY,375,FIN,1922,5
27891,255,GMY,375,FIN,1923,5
27892,255,GMY,375,FIN,1924,5
27893,255,GMY,375,FIN,1925,5
27894,255,GMY,375,FIN,1926,5
27895,255,GMY,375,FIN,1927,5
27896,255,GMY,375,FIN,1928,5
27897,255,GMY,375,FIN,1929,5
27898,255,GMY,375,FIN,1930,5
27899,255,GMY,375,FIN,1931,5
27900,255,GMY,375,FIN,1932,5
27901,255,GMY,375,FIN,1933,5
27902,255,GMY,375,FIN,1934,5
27903,255,GMY,375,FIN,1935,5
27904,255,GMY,375,FIN,1936,5
27905,255,GMY,375,FIN,1937,5
27906,255,GMY,375,FIN,1938,5
27907,255,GMY,375,FIN,1939,5
27908,255,GMY,375,FIN,1940,5
27909,255,GMY,375,FIN,1941,5
27910,255,GMY,375,FIN,1942,5
27911,255,GMY,375,FIN,1943,5
27912,255,GMY,375,FIN,1944,5
27913,255,GMY,375,FIN,1945,5
27914,255,GMY,380,SWD,1816,4
27915,255,GMY,380,SWD,1817,4
27916,255,GMY,380,SWD,1818,4
27917,255,GMY,380,SWD,1819,4
27918,255,GMY,380,SWD,1820,4
27919,255,GMY,380,SWD,1821,4
27920,255,GMY,380,SWD,1822,4
27921,255,GMY,380,SWD,1823,4
27922,255,GMY,380,SWD,1824,4
27923,255,GMY,380,SWD,1825,4
27924,255,GMY,380,SWD,1826,4
27925,255,GMY,380,SWD,1827,4
27926,255,GMY,380,SWD,1828,4
27927,255,GMY,380,SWD,1829,4
27928,255,GMY,380,SWD,1830,4
27929,255,GMY,380,SWD,1831,4
27930,255,GMY,380,SWD,1832,4
27931,255,GMY,380,SWD,1833,4
27932,255,GMY,380,SWD,1834,4
27933,255,GMY,380,SWD,1835,4
27934,255,GMY,380,SWD,1836,4
27935,255,GMY,380,SWD,1837,4
27936,255,GMY,380,SWD,1838,4
27937,255,GMY,380,SWD,1839,4
27938,255,GMY,380,SWD,1840,4
27939,255,GMY,380,SWD,1841,4
27940,255,GMY,380,SWD,1842,4
27941,255,GMY,380,SWD,1843,4
27942,255,GMY,380,SWD,1844,4
27943,255,GMY,380,SWD,1845,4
27944,255,GMY,380,SWD,1846,4
27945,255,GMY,380,SWD,1847,4
27946,255,GMY,380,SWD,1848,4
27947,255,GMY,380,SWD,1849,4
27948,255,GMY,380,SWD,1850,4
27949,255,GMY,380,SWD,1851,4
27950,255,GMY,380,SWD,1852,4
27951,255,GMY,380,SWD,1853,4
27952,255,GMY,380,SWD,1854,4
27953,255,GMY,380,SWD,1855,4
27954,255,GMY,380,SWD,1856,4
27955,255,GMY,380,SWD,1857,4
27956,255,GMY,380,SWD,1858,4
27957,255,GMY,380,SWD,1859,4
27958,255,GMY,380,SWD,1860,4
27959,255,GMY,380,SWD,1861,4
27960,255,GMY,380,SWD,1862,4
27961,255,GMY,380,SWD,1863,4
27962,255,GMY,380,SWD,1864,4
27963,255,GMY,380,SWD,1865,4
27964,255,GMY,380,SWD,1866,4
27965,255,GMY,380,SWD,1867,4
27966,255,GMY,380,SWD,1868,4
27967,255,GMY,380,SWD,1869,4
27968,255,GMY,380,SWD,1870,4
27969,255,GMY,380,SWD,1871,4
27970,255,GMY,380,SWD,1872,4
27971,255,GMY,380,SWD,1873,4
27972,255,GMY,380,SWD,1874,4
27973,255,GMY,380,SWD,1875,4
27974,255,GMY,380,SWD,1876,4
27975,255,GMY,380,SWD,1877,4
27976,255,GMY,380,SWD,1878,4
27977,255,GMY,380,SWD,1879,4
27978,255,GMY,380,SWD,1880,4
27979,255,GMY,380,SWD,1881,4
27980,255,GMY,380,SWD,1882,4
27981,255,GMY,380,SWD,1883,4
27982,255,GMY,380,SWD,1884,4
27983,255,GMY,380,SWD,1885,4
27984,255,GMY,380,SWD,1886,4
27985,255,GMY,380,SWD,1887,4
27986,255,GMY,380,SWD,1888,4
27987,255,GMY,380,SWD,1889,4
27988,255,GMY,380,SWD,1890,4
27989,255,GMY,380,SWD,1891,4
27990,255,GMY,380,SWD,1892,4
27991,255,GMY,380,SWD,1893,4
27992,255,GMY,380,SWD,1894,4
27993,255,GMY,380,SWD,1895,4
27994,255,GMY,380,SWD,1896,4
27995,255,GMY,380,SWD,1897,4
27996,255,GMY,380,SWD,1898,4
27997,255,GMY,380,SWD,1899,4
27998,255,GMY,380,SWD,1900,4
27999,255,GMY,380,SWD,1901,4
28000,255,GMY,380,SWD,1902,4
28001,255,GMY,380,SWD,1903,4
28002,255,GMY,380,SWD,1904,4
28003,255,GMY,380,SWD,1905,4
28004,255,GMY,380,SWD,1906,4
28005,255,GMY,380,SWD,1907,4
28006,255,GMY,380,SWD,1908,4
28007,255,GMY,380,SWD,1909,4
28008,255,GMY,380,SWD,1910,4
28009,255,GMY,380,SWD,1911,4
28010,255,GMY,380,SWD,1912,4
28011,255,GMY,380,SWD,1913,4
28012,255,GMY,380,SWD,1914,4
28013,255,GMY,380,SWD,1915,4
28014,255,GMY,380,SWD,1916,4
28015,255,GMY,380,SWD,1917,4
28016,255,GMY,380,SWD,1918,4
28017,255,GMY,380,SWD,1919,4
28018,255,GMY,380,SWD,1920,4
28019,255,GMY,380,SWD,1921,4
28020,255,GMY,380,SWD,1922,4
28021,255,GMY,380,SWD,1923,4
28022,255,GMY,380,SWD,1924,4
28023,255,GMY,380,SWD,1925,4
28024,255,GMY,380,SWD,1926,4
28025,255,GMY,380,SWD,1927,4
28026,255,GMY,380,SWD,1928,4
28027,255,GMY,380,SWD,1929,4
28028,255,GMY,380,SWD,1930,4
28029,255,GMY,380,SWD,1931,4
28030,255,GMY,380,SWD,1932,4
28031,255,GMY,380,SWD,1933,4
28032,255,GMY,380,SWD,1934,4
28033,255,GMY,380,SWD,1935,4
28034,255,GMY,380,SWD,1936,4
28035,255,GMY,380,SWD,1937,4
28036,255,GMY,380,SWD,1938,4
28037,255,GMY,380,SWD,1939,4
28038,255,GMY,380,SWD,1940,4
28039,255,GMY,380,SWD,1941,4
28040,255,GMY,380,SWD,1942,4
28041,255,GMY,380,SWD,1943,4
28042,255,GMY,380,SWD,1944,4
28043,255,GMY,380,SWD,1945,4
28044,255,GMY,380,SWD,1990,4
28045,255,GMY,380,SWD,1991,4
28046,255,GMY,380,SWD,1992,4
28047,255,GMY,380,SWD,1993,4
28048,255,GMY,380,SWD,1994,4
28049,255,GMY,380,SWD,1995,4
28050,255,GMY,380,SWD,1996,4
28051,255,GMY,380,SWD,1997,4
28052,255,GMY,380,SWD,1998,4
28053,255,GMY,380,SWD,1999,4
28054,255,GMY,380,SWD,2000,4
28055,255,GMY,380,SWD,2001,4
28056,255,GMY,380,SWD,2002,4
28057,255,GMY,380,SWD,2003,4
28058,255,GMY,380,SWD,2004,4
28059,255,GMY,380,SWD,2005,4
28060,255,GMY,380,SWD,2006,4
28061,255,GMY,380,SWD,2007,4
28062,255,GMY,380,SWD,2008,4
28063,255,GMY,380,SWD,2009,4
28064,255,GMY,380,SWD,2010,4
28065,255,GMY,380,SWD,2011,4
28066,255,GMY,380,SWD,2012,4
28067,255,GMY,380,SWD,2013,4
28068,255,GMY,380,SWD,2014,4
28069,255,GMY,380,SWD,2015,4
28070,255,GMY,380,SWD,2016,4
28071,255,GMY,385,NOR,1905,5
28072,255,GMY,385,NOR,1906,5
28073,255,GMY,385,NOR,1907,5
28074,255,GMY,385,NOR,1908,5
28075,255,GMY,385,NOR,1909,5
28076,255,GMY,385,NOR,1910,5
28077,255,GMY,385,NOR,1911,5
28078,255,GMY,385,NOR,1912,5
28079,255,GMY,385,NOR,1913,5
28080,255,GMY,385,NOR,1914,5
28081,255,GMY,385,NOR,1915,5
28082,255,GMY,385,NOR,1916,5
28083,255,GMY,385,NOR,1917,5
28084,255,GMY,385,NOR,1918,5
28085,255,GMY,385,NOR,1919,5
28086,255,GMY,385,NOR,1920,5
28087,255,GMY,385,NOR,1921,5
28088,255,GMY,385,NOR,1922,5
28089,255,GMY,385,NOR,1923,5
28090,255,GMY,385,NOR,1924,5
28091,255,GMY,385,NOR,1925,5
28092,255,GMY,385,NOR,1926,5
28093,255,GMY,385,NOR,1927,5
28094,255,GMY,385,NOR,1928,5
28095,255,GMY,385,NOR,1929,5
28096,255,GMY,385,NOR,1930,5
28097,255,GMY,385,NOR,1931,5
28098,255,GMY,385,NOR,1932,5
28099,255,GMY,385,NOR,1933,5
28100,255,GMY,385,NOR,1934,5
28101,255,GMY,385,NOR,1935,5
28102,255,GMY,385,NOR,1936,5
28103,255,GMY,385,NOR,1937,5
28104,255,GMY,385,NOR,1938,5
28105,255,GMY,385,NOR,1939,5
28106,255,GMY,385,NOR,1940,5
28107,255,GMY,385,NOR,1990,5
28108,255,GMY,385,NOR,1991,5
28109,255,GMY,385,NOR,1992,5
28110,255,GMY,385,NOR,1993,5
28111,255,GMY,385,NOR,1994,5
28112,255,GMY,385,NOR,1995,5
28113,255,GMY,385,NOR,1996,5
28114,255,GMY,385,NOR,1997,5
28115,255,GMY,385,NOR,1998,5
28116,255,GMY,385,NOR,1999,5
28117,255,GMY,385,NOR,2000,5
28118,255,GMY,385,NOR,2001,5
28119,255,GMY,385,NOR,2002,5
28120,255,GMY,385,NOR,2003,5
28121,255,GMY,385,NOR,2004,5
28122,255,GMY,385,NOR,2005,5
28123,255,GMY,385,NOR,2006,5
28124,255,GMY,385,NOR,2007,5
28125,255,GMY,385,NOR,2008,5
28126,255,GMY,385,NOR,2009,5
28127,255,GMY,385,NOR,2010,5
28128,255,GMY,385,NOR,2011,5
28129,255,GMY,385,NOR,2012,5
28130,255,GMY,385,NOR,2013,5
28131,255,GMY,385,NOR,2014,5
28132,255,GMY,385,NOR,2015,5
28133,255,GMY,385,NOR,2016,5
28134,255,GMY,390,DEN,1816,4
28135,255,GMY,390,DEN,1817,4
28136,255,GMY,390,DEN,1818,4
28137,255,GMY,390,DEN,1819,4
28138,255,GMY,390,DEN,1820,4
28139,255,GMY,390,DEN,1821,4
28140,255,GMY,390,DEN,1822,4
28141,255,GMY,390,DEN,1823,4
28142,255,GMY,390,DEN,1824,4
28143,255,GMY,390,DEN,1825,4
28144,255,GMY,390,DEN,1826,4
28145,255,GMY,390,DEN,1827,4
28146,255,GMY,390,DEN,1828,4
28147,255,GMY,390,DEN,1829,4
28148,255,GMY,390,DEN,1830,4
28149,255,GMY,390,DEN,1831,4
28150,255,GMY,390,DEN,1832,4
28151,255,GMY,390,DEN,1833,4
28152,255,GMY,390,DEN,1834,4
28153,255,GMY,390,DEN,1835,4
28154,255,GMY,390,DEN,1836,4
28155,255,GMY,390,DEN,1837,4
28156,255,GMY,390,DEN,1838,4
28157,255,GMY,390,DEN,1839,4
28158,255,GMY,390,DEN,1840,4
28159,255,GMY,390,DEN,1841,4
28160,255,GMY,390,DEN,1842,4
28161,255,GMY,390,DEN,1843,4
28162,255,GMY,390,DEN,1844,4
28163,255,GMY,390,DEN,1845,4
28164,255,GMY,390,DEN,1846,4
28165,255,GMY,390,DEN,1847,4
28166,255,GMY,390,DEN,1848,4
28167,255,GMY,390,DEN,1849,4
28168,255,GMY,390,DEN,1850,4
28169,255,GMY,390,DEN,1851,4
28170,255,GMY,390,DEN,1852,4
28171,255,GMY,390,DEN,1853,4
28172,255,GMY,390,DEN,1854,4
28173,255,GMY,390,DEN,1855,4
28174,255,GMY,390,DEN,1856,4
28175,255,GMY,390,DEN,1857,4
28176,255,GMY,390,DEN,1858,4
28177,255,GMY,390,DEN,1859,4
28178,255,GMY,390,DEN,1860,4
28179,255,GMY,390,DEN,1861,4
28180,255,GMY,390,DEN,1862,4
28181,255,GMY,390,DEN,1863,4
28182,255,GMY,390,DEN,1864,4
28183,255,GMY,390,DEN,1865,4
28184,255,GMY,390,DEN,1865,1
28185,255,GMY,390,DEN,1866,1
28186,255,GMY,390,DEN,1867,1
28187,255,GMY,390,DEN,1868,1
28188,255,GMY,390,DEN,1869,1
28189,255,GMY,390,DEN,1870,1
28190,255,GMY,390,DEN,1871,1
28191,255,GMY,390,DEN,1872,1
28192,255,GMY,390,DEN,1873,1
28193,255,GMY,390,DEN,1874,1
28194,255,GMY,390,DEN,1875,1
28195,255,GMY,390,DEN,1876,1
28196,255,GMY,390,DEN,1877,1
28197,255,GMY,390,DEN,1878,1
28198,255,GMY,390,DEN,1879,1
28199,255,GMY,390,DEN,1880,1
28200,255,GMY,390,DEN,1881,1
28201,255,GMY,390,DEN,1882,1
28202,255,GMY,390,DEN,1883,1
28203,255,GMY,390,DEN,1884,1
28204,255,GMY,390,DEN,1885,1
28205,255,GMY,390,DEN,1886,1
28206,255,GMY,390,DEN,1887,1
28207,255,GMY,390,DEN,1888,1
28208,255,GMY,390,DEN,1889,1
28209,255,GMY,390,DEN,1890,1
28210,255,GMY,390,DEN,1891,1
28211,255,GMY,390,DEN,1892,1
28212,255,GMY,390,DEN,1893,1
28213,255,GMY,390,DEN,1894,1
28214,255,GMY,390,DEN,1895,1
28215,255,GMY,390,DEN,1896,1
28216,255,GMY,390,DEN,1897,1
28217,255,GMY,390,DEN,1898,1
28218,255,GMY,390,DEN,1899,1
28219,255,GMY,390,DEN,1900,1
28220,255,GMY,390,DEN,1901,1
28221,255,GMY,390,DEN,1902,1
28222,255,GMY,390,DEN,1903,1
28223,255,GMY,390,DEN,1904,1
28224,255,GMY,390,DEN,1905,1
28225,255,GMY,390,DEN,1906,1
28226,255,GMY,390,DEN,1907,1
28227,255,GMY,390,DEN,1908,1
28228,255,GMY,390,DEN,1909,1
28229,255,GMY,390,DEN,1910,1
28230,255,GMY,390,DEN,1911,1
28231,255,GMY,390,DEN,1912,1
28232,255,GMY,390,DEN,1913,1
28233,255,GMY,390,DEN,1914,1
28234,255,GMY,390,DEN,1915,1
28235,255,GMY,390,DEN,1916,1
28236,255,GMY,390,DEN,1917,1
28237,255,GMY,390,DEN,1918,1
28238,255,GMY,390,DEN,1919,1
28239,255,GMY,390,DEN,1920,1
28240,255,GMY,390,DEN,1921,1
28241,255,GMY,390,DEN,1922,1
28242,255,GMY,390,DEN,1923,1
28243,255,GMY,390,DEN,1924,1
28244,255,GMY,390,DEN,1925,1
28245,255,GMY,390,DEN,1926,1
28246,255,GMY,390,DEN,1927,1
28247,255,GMY,390,DEN,1928,1
28248,255,GMY,390,DEN,1929,1
28249,255,GMY,390,DEN,1930,1
28250,255,GMY,390,DEN,1931,1
28251,255,GMY,390,DEN,1932,1
28252,255,GMY,390,DEN,1933,1
28253,255,GMY,390,DEN,1934,1
28254,255,GMY,390,DEN,1935,1
28255,255,GMY,390,DEN,1936,1
28256,255,GMY,390,DEN,1937,1
28257,255,GMY,390,DEN,1938,1
28258,255,GMY,390,DEN,1939,1
28259,255,GMY,390,DEN,1940,1
28260,255,GMY,390,DEN,1990,1
28261,255,GMY,390,DEN,1991,1
28262,255,GMY,390,DEN,1992,1
28263,255,GMY,390,DEN,1993,1
28264,255,GMY,390,DEN,1994,1
28265,255,GMY,390,DEN,1995,1
28266,255,GMY,390,DEN,1996,1
28267,255,GMY,390,DEN,1997,1
28268,255,GMY,390,DEN,1998,1
28269,255,GMY,390,DEN,1999,1
28270,255,GMY,390,DEN,2000,1
28271,255,GMY,390,DEN,2001,1
28272,255,GMY,390,DEN,2002,1
28273,255,GMY,390,DEN,2003,1
28274,255,GMY,390,DEN,2004,1
28275,255,GMY,390,DEN,2005,1
28276,255,GMY,390,DEN,2006,1
28277,255,GMY,390,DEN,2007,1
28278,255,GMY,390,DEN,2008,1
28279,255,GMY,390,DEN,2009,1
28280,255,GMY,390,DEN,2010,1
28281,255,GMY,390,DEN,2011,1
28282,255,GMY,390,DEN,2012,1
28283,255,GMY,390,DEN,2013,1
28284,255,GMY,390,DEN,2014,1
28285,255,GMY,390,DEN,2015,1
28286,255,GMY,390,DEN,2016,1
28287,260,GFR,200,UKG,1955,5
28288,260,GFR,200,UKG,1956,5
28289,260,GFR,200,UKG,1957,5
28290,260,GFR,200,UKG,1958,5
28291,260,GFR,200,UKG,1959,5
28292,260,GFR,200,UKG,1960,5
28293,260,GFR,200,UKG,1961,5
28294,260,GFR,200,UKG,1962,5
28295,260,GFR,200,UKG,1963,5
28296,260,GFR,200,UKG,1964,5
28297,260,GFR,200,UKG,1965,5
28298,260,GFR,200,UKG,1966,5
