,cow_code,state_name,year,num_trade_states,export_dollars,import_dollars,military_expenditure,military_personnel,prim_energy_consumption,total_pop,cinc_score,num_alliances,pre_1816_alliances,num_in_effect_1231_2012,defense_treaties,neutrality_treaties,nonaggression_treaties,entente_treaties,num_conflicts,avg_cum_duration,num_wars,ongoing_2010,revision_pct,avg_hostility_level,num_leadership_changes,leader_tenure,age_govt,num_transitions_ever,export_import_ratio,Africa,Americas,Asia,Europe,Oceania,Direct election,Indirect election,Nonelective,Elective legislature,No legislature exists,Non‐elective legislature,Appointed,Closed,Elected,All parties legally banned,Legally single party state,Multiple parties legally allowed,Elective legislature,No legislature exists,Non‐elective legislature,Multiple parties,No parties,One party,Legislature with multiple parties,No legislature or all nonpartisan,Only members from regime party,Democratic incumbent,Rules rewritten unconstitutionally,collective_leadership,military_leader,royal_leader,nominal_vs_eff_diff,communist_leader,leader_died,democratic_regime,cabinet_assembly,popular_election,Civilian dictatorship,Military dictatorship,Mixed (semi‐presidential) democracy,Parliamentary democracy,Presidential democracy,Royal dictatorship,transition_to_democracy,transition_to_dictatorship
3625,432,Mali,1978,153.0,201029999.5,100920000.0,30948000.0,8000.0,2374000000.0,6702000.0,0.0004237,15.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0,11,19.0,0,1.9919738357114547,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3626,483,Chad,1978,153.0,120110000.4,58920000.0,41349000.0,5000.0,478000000.0,4309000.0,0.0002661,2.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.5013698630136987,0.0,0.0,0.0,4.0,0,4,19.0,0,2.038526822810591,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3627,760,Bhutan,1978,153.0,10000.0,10000.0,19000000.0,4000.0,452000000.0,1236000.0,9.25e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,7,72.0,0,1.0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3628,560,South Africa,1978,153.0,7042670022.0,9990459960.0,2181013000.0,78000.0,221002000000.0,27728000.0,0.0073588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.191780821917808,0.0,0.0,1.0,4.0,1,1,33.0,0,0.7049395173192806,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3629,365,Russia,1978,153.0,28032689980.0,26868560040.0,163000000000.0,3900000.0,3533848000000.0,261253000.0,0.17085179999999997,24.0,0.0,0.0,15.0,2.0,14.0,15.0,6.0,0.2105022831050228,0.0,0.0,0.6666666666666666,3.1666666666666665,0,15,63.0,0,1.0433268451404514,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
3630,150,Paraguay,1978,153.0,340040000.1,465380000.5,38825000.0,15000.0,3140000000.0,2923000.0,0.0003337,25.0,0.0,25.0,24.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0,25,43.0,0,0.7306717085707684,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3631,630,Iran,1978,153.0,10117309970.0,24207649970.0,9137992000.0,350000.0,145996000000.0,36393000.0,0.0102895,5.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0027397260273972603,0.0,0.0,0.0,4.0,0,38,109.0,0,0.4179385434991896,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3632,840,Philippines,1978,153.0,4887560001.0,3851419995.0,651660000.0,156000.0,51800000000.0,45794000.0,0.0047909,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,14,14.0,1,1.269028048705449,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3633,51,Jamaica,1978,153.0,924409999.9,860450000.0,27419000.0,2000.0,4078000000.0,2100000.0,0.0001561,24.0,0.0,24.0,24.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0,7,17.0,0,1.0743331976291475,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
3634,484,Congo,1978,153.0,245659999.9,350279999.6,38114000.0,11000.0,890000000.0,1576000.0,0.00023469999999999999,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2,16.0,1,0.7013246550774519,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3635,205,Ireland,1978,153.0,6999890044.0,5910410020.0,182342000.0,14000.0,9680000000.0,3314000.0,0.0004982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2,58.0,0,1.1843323932372463,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
3636,145,Bolivia,1978,153.0,699140000.2,518920004.2,80800000.0,20000.0,5614000000.0,5108000.0,0.0006678,26.0,0.0,26.0,24.0,1.0,26.0,24.0,1.0,0.0027397260273972603,0.0,0.0,1.0,3.0,2,1,109.0,0,1.3472982242760878,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3637,830,Singapore,1978,153.0,13489779995.0,6215100006.0,443272000.0,64000.0,87460000000.0,2354000.0,0.0017901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,20,14.0,0,2.170484784151034,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3638,52,Trinidad and Tobago,1978,153.0,1911080000.4,1967000000.2,14900000.0,1000.0,43152000000.0,1049000.0,0.00040089999999999993,24.0,0.0,24.0,24.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0,23,17.0,0,0.9715709202875882,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
3639,42,Dominican Republic,1978,153.0,873349999.8,748669997.0,87100000.0,19000.0,7406000000.0,5431000.0,0.0007457999999999999,24.0,0.0,24.0,24.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,13.0,0,1.166535327046103,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
3640,640,Turkey,1978,153.0,4575510002.0,2417860004.0,2727905000.0,721000.0,59494000000.0,42641000.0,0.0098639,19.0,0.0,14.0,14.0,0.0,4.0,18.0,1.0,0.0027397260273972603,0.0,0.0,1.0,4.0,1,1,18.0,0,1.8923800362429917,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
3641,950,Fiji,1978,153.0,323500000.0,177810000.0,3189000.0,1000.0,508000000.0,609000.0,5.8299999999999994e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,13,9.0,0,1.8193577414093696,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3642,350,Greece,1978,153.0,7794369953.0,4373099995.0,2118955000.0,186000.0,56538000000.0,9430000.0,0.0032906,14.0,0.0,13.0,14.0,0.0,14.0,14.0,1.0,0.0027397260273972603,0.0,0.0,1.0,1.0,0,5,5.0,2,1.7823443236861087,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
3643,2,United States of America,1978,153.0,179837629840.0,150436980200.0,109247000000.0,2060000.0,5225964000000.0,222585000.0,0.1396744,54.0,0.0,45.0,47.0,0.0,45.0,48.0,2.0,0.4,0.0,0.0,0.0,3.0,0,2,109.0,0,1.1954349894614542,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
3644,435,Mauritania,1978,153.0,197950005.0,153839997.3,56079000.0,12000.0,594000000.0,1475000.0,0.0001794,36.0,0.0,17.0,0.0,0.0,36.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,19.0,0,1.2867265241430161,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3645,200,United Kingdom,1978,153.0,74454980000.0,68608350000.0,14618042000.0,320000.0,704064000000.0,56178000.0,0.0260243,25.0,1.0,20.0,21.0,0.0,19.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3,68.0,0,1.0852174698852253,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
3646,461,Togo,1978,153.0,446699995.6,261380000.3,21224000.0,5000.0,2940000000.0,2409000.0,0.0002008,15.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0,12,19.0,0,1.7090060260436843,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3647,970,Nauru,1978,189.0,21209533.0,41110917.0,0.0,0.0,8000000.0,13000.0,4.0799999999999995e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,11.0,0,0.5159099953912485,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
3648,580,Madagascar,1978,153.0,399519999.9,399790000.0,52165000.0,20000.0,3506000000.0,8514000.0,0.0005829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,4,19.0,0,0.999324645188724,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3649,581,Comoros,1978,153.0,15740000.1,8460000.0,-392779.94960483105,1000.0,2000000.0,355000.0,2.08e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1,4.0,0,1.8605201063829786,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3650,352,Cyprus,1978,153.0,748900000.2,491300000.2,23822000.0,10000.0,1496000000.0,601000.0,0.0001471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0027397260273972603,0.0,0.0,0.0,4.0,0,2,19.0,0,1.5243232238858853,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3651,955,Tonga,1978,189.0,73361515.0,24852765.0,0.0,0.0,10000000.0,110000.0,3.75e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,14,9.0,0,2.951845197103823,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3652,471,Cameroon,1978,153.0,1031780005.0,998439997.0,60716000.0,11000.0,5072000000.0,8179000.0,0.0006059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,20,19.0,0,1.0333920997758266,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3653,590,Mauritius,1978,153.0,477380000.2,322659996.5,1019000.0,1000.0,1330000000.0,933000.0,7.45e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,18,11.0,0,1.4795140562148985,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
3654,947,Tuvalu,1978,190.0,11670490.0,690000.0,0.0,0.0,2000000.0,11000.0,3.03e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1.0,0,16.913753623188406,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
3655,572,Swaziland,1978,153.0,25740000.0,163609999.7,8000000.0,2000.0,1160000000.0,521000.0,4.5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,58,11.0,0,0.15732534714991508,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3656,591,Seychelles,1978,153.0,56740000.0,3240000.0,1357349.5620664405,1000.0,10000000.0,62000.0,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2,3.0,0,17.512345679012345,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3657,433,Senegal,1978,153.0,727340004.4,436490000.4,49074000.0,13000.0,3874000000.0,5387000.0,0.0005528,15.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0,19,19.0,0,1.6663382980903678,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3658,20,Canada,1978,153.0,47675179998.0,49408630010.0,4016964000.0,79000.0,538472000000.0,23964000.0,0.011650200000000001,16.0,0.0,14.0,15.0,0.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0,11,59.0,0,0.9649160478311347,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
3659,355,Bulgaria,1978,153.0,1875460003.0,1689259999.0,2598000000.0,187000.0,85850000000.0,8814000.0,0.0040642,11.0,0.0,0.0,11.0,0.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0,25,34.0,1,1.110225781768482,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
3660,235,Portugal,1978,153.0,5209059960.0,2551170000.0,622531000.0,82000.0,23476000000.0,9558000.0,0.0015952,15.0,1.0,14.0,15.0,0.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,3.0,1,2.0418317713049308,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
3661,31,Bahamas,1978,153.0,3111930001.0,1554130005.0,4900000.0,1000.0,26674000000.0,201000.0,0.000225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,12,6.0,0,2.002361444015747,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
3662,315,Czechoslovakia,1978,153.0,4963739994.0,5367479997.0,4686400000.0,183000.0,221162000000.0,15137000.0,0.009148700000000001,11.0,0.0,0.0,11.0,1.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0,10,33.0,1,0.9247803432475465,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
3663,475,Nigeria,1978,153.0,12514469980.0,10828360048.0,723404000.0,204000.0,52836000000.0,68121000.0,0.0060885,15.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3,13.0,1,1.1557124000795878,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3664,571,Botswana,1978,153.0,12710000.3,120030000.0,7000000.0,1000.0,1254000000.0,763000.0,4.85e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5963470319634703,0.0,0.0,0.3333333333333333,4.0,0,14,13.0,0,0.1058901966175123,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
3665,223,Liechtenstein,1978,164.0,1242248.0,1708899.0000000002,0.0,0.0,278000000.0,29000.0,1.09e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,109.0,0,0.7269288588734617,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
3666,165,Uruguay,1978,153.0,674920000.3,735089995.8,132408000.0,28000.0,7432000000.0,2879000.0,0.0006167000000000001,24.0,0.0,24.0,24.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0,6,6.0,1,0.9181460830050926,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3667,40,Cuba,1978,153.0,1159590000.0,800980000.0,1031579000.0,210000.0,31906000000.0,9644000.0,0.0028752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.045662100456621,1.0,0.0,0.0,4.333333333333333,0,20,27.0,1,1.4477140502883967,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3668,481,Gabon,1978,153.0,552520004.9,1270550000.3,53891000.0,4000.0,6830000000.0,651000.0,0.000145,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,12,19.0,0,0.43486679372676396,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3669,600,Morocco,1978,153.0,2968369998.0,1827699997.0,770154000.0,85000.0,14610000000.0,18364000.0,0.0028019000000000004,38.0,0.0,31.0,17.0,0.0,38.0,37.0,1.0,0.0027397260273972603,0.0,0.0,0.0,4.0,0,18,23.0,0,1.624101331111399,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3670,990,Samoa,1978,153.0,55300000.0,12930000.1,0.0,0.0,52000000.0,154000.0,6.43e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,16,17.0,0,4.276875450294853,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3671,615,Algeria,1978,153.0,8449629980.0,7065089995.0,601562000.0,76000.0,58774000000.0,17626000.0,0.0025191999999999997,39.0,0.0,31.0,18.0,0.0,38.0,37.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,17.0,0,1.1959691930293663,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3672,570,Lesotho,1978,153.0,9240000.1,4980000.3,1000000.0,1000.0,608000000.0,1291000.0,6.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,14,13.0,0,1.855421595054924,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3673,434,Benin,1978,153.0,301859999.9,52820000.1,11922000.0,4000.0,3326000000.0,3377000.0,0.00026389999999999996,15.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0,7,19.0,0,5.714880714284587,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3674,260,German Federal Republic,1978,153.0,120330420100.0,136914292100.0,21417405000.0,491000.0,767878000000.0,61350000.0,0.0324003,20.0,0.0,6.0,20.0,0.0,14.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0,5,30.0,1,0.8788740624106108,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
3675,850,Indonesia,1978,153.0,6250369995.0,13133999996.0,2049542000.0,250000.0,146490000000.0,139800000.0,0.012273899999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,13,30.0,0,0.47589234025457355,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3676,54,Dominica,1978,153.0,19040000.0,14310000.0,218000.0,0.0,4000000.0,81000.0,3.27e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,5,1.0,0,1.3305380852550663,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
3677,501,Kenya,1978,153.0,1594860001.0,1087069995.9,205000000.0,13000.0,23022000000.0,14875000.0,0.0011205,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.00821917808219178,0.0,0.0,1.0,4.0,1,1,16.0,0,1.467118039330663,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3678,771,Bangladesh,1978,153.0,1264350000.4,546800000.1,112564000.0,129000.0,9752000000.0,84655000.0,0.005190600000000001,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2,8.0,0,2.312271397528846,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3679,800,Thailand,1978,153.0,5021220004.0,4023549989.0,769571000.0,250000.0,50882000000.0,45100000.0,0.0048042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2328767123287672,0.0,0.0,0.0,4.0,0,2,3.0,1,1.247957653745457,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3680,450,Liberia,1978,153.0,487309999.9,969120002.0,6900000.0,7000.0,1816000000.0,1743000.0,0.0001837,16.0,0.0,1.0,0.0,0.0,15.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0,8,109.0,0,0.5028376247464965,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3681,265,German Democratic Republic,1978,153.0,4579370006.0,5060660047.0,5992200000.0,226000.0,305706000000.0,16756000.0,0.0089673,11.0,0.0,0.0,11.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0,8,30.0,1,0.9048957968861566,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
3682,55,Grenada,1978,153.0,33480000.0,20229999.6,5785714.785704441,1000.0,8000000.0,109000.0,5.19e-06,24.0,0.0,24.0,24.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0,12,5.0,0,1.6549679022237844,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
3683,490,Democratic Republic of the Congo,1978,153.0,694809960.0,1937450020.0,45455000.0,53000.0,16506000000.0,24774000.0,0.0024669,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0821917808219177,0.0,0.0,1.0,4.0,0,14,19.0,0,0.3586208432876116,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3684,115,Suriname,1978,153.0,400680000.7,430610000.0,8470036.4278602,1000.0,464000000.0,367000.0,5.720000000000001e-05,24.0,0.0,24.0,24.0,0.0,24.0,24.0,1.0,0.4986301369863014,0.0,0.0,1.0,4.0,0,6,4.0,0,0.9304939520679966,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
