,dispute_id,c_code_1,state_name_abb_a,c_code_2,state_name_abb_b,year,outcome,settlement_type,total_fatality_bin,num_with,num_against,revision_sought,revision_type,state_fatality_bin,hostility_level,origin_participant,war,year_num,cumulative_duration,ongoing_2010,date_start,date_end,initiator
7517,3957,20,CAN,645,IRQ,1990,N/A,N/A,None Value,2,27,1,Territory,None Value,3,0,0,1,144,0,1990-08-10,1991-03-03,0.0
7518,3957,645,IRQ,433,SEN,1990,N/A,N/A,None Value,2,27,1,Territory,None Value,1,1,0,1,31,0,1990-12-01,1991-03-03,1.0
7519,3957,451,SIE,645,IRQ,1990,N/A,N/A,None Value,2,27,1,Territory,None Value,3,0,0,1,31,0,1990-12-01,1991-03-03,0.0
7520,3957,220,FRN,663,JOR,1990,N/A,N/A,None Value,2,27,1,Policy,None Value,2,0,0,1,145,0,1990-08-09,1991-03-03,0.0
7521,3957,645,IRQ,211,BEL,1990,N/A,N/A,None Value,2,27,1,Territory,None Value,1,1,0,1,133,0,1990-08-21,1991-03-03,1.0
7522,3957,663,JOR,220,FRN,1990,N/A,N/A,None Value,2,27,0,N/A,None Value,1,0,0,1,145,0,1990-08-09,1991-03-03,1.0
7523,3957,230,SPN,645,IRQ,1990,N/A,N/A,None Value,2,27,1,Territory,None Value,3,0,0,1,133,0,1990-08-21,1991-03-03,0.0
7524,3957,211,BEL,645,IRQ,1990,N/A,N/A,None Value,2,27,1,Territory,None Value,3,0,0,1,133,0,1990-08-21,1991-03-03,0.0
7525,3957,645,IRQ,230,SPN,1990,N/A,N/A,None Value,2,27,1,Territory,None Value,1,1,0,1,133,0,1990-08-21,1991-03-03,1.0
7526,3957,645,IRQ,210,NTH,1990,N/A,N/A,None Value,2,27,1,Territory,None Value,1,1,0,1,133,0,1990-08-21,1991-03-03,1.0
7527,3957,325,ITA,645,IRQ,1990,N/A,N/A,None Value,2,27,1,Territory,None Value,3,0,0,1,133,0,1990-08-21,1991-03-03,0.0
7528,3957,200,UKG,645,IRQ,1990,N/A,N/A,None Value,2,27,1,Territory,None Value,3,0,0,1,145,0,1990-08-09,1991-03-03,0.0
7529,3957,210,NTH,645,IRQ,1990,N/A,N/A,None Value,2,27,1,Territory,None Value,3,0,0,1,133,0,1990-08-21,1991-03-03,0.0
7530,3957,350,GRC,645,IRQ,1990,N/A,N/A,None Value,2,27,1,Territory,None Value,3,0,0,1,133,0,1990-08-21,1991-03-03,0.0
7531,3957,663,JOR,200,UKG,1990,N/A,N/A,None Value,2,27,0,N/A,None Value,1,0,0,1,145,0,1990-08-09,1991-03-03,1.0
7532,3957,645,IRQ,350,GRC,1990,N/A,N/A,None Value,2,27,1,Territory,None Value,1,1,0,1,133,0,1990-08-21,1991-03-03,1.0
7533,3957,433,SEN,645,IRQ,1990,N/A,N/A,None Value,2,27,1,Territory,None Value,3,0,0,1,31,0,1990-12-01,1991-03-03,0.0
7534,3957,200,UKG,663,JOR,1990,N/A,N/A,None Value,2,27,1,Policy,None Value,2,0,0,1,145,0,1990-08-09,1991-03-03,0.0
7535,3957,436,NIR,645,IRQ,1990,N/A,N/A,None Value,2,27,1,Territory,None Value,3,0,0,1,31,0,1990-12-01,1991-03-03,0.0
7536,3957,645,IRQ,200,UKG,1990,N/A,N/A,None Value,2,27,1,Territory,None Value,3,1,0,1,145,0,1990-08-09,1991-03-03,1.0
7537,3957,645,IRQ,436,NIR,1990,N/A,N/A,None Value,2,27,1,Territory,None Value,1,1,0,1,31,0,1990-12-01,1991-03-03,1.0
7538,3957,645,IRQ,325,ITA,1990,N/A,N/A,None Value,2,27,1,Territory,None Value,3,1,0,1,133,0,1990-08-21,1991-03-03,1.0
7539,3957,645,IRQ,451,SIE,1990,N/A,N/A,None Value,2,27,1,Territory,None Value,1,1,0,1,31,0,1990-12-01,1991-03-03,1.0
7540,3957,645,IRQ,690,KUW,1990,Victory for State A,Imposed,"1,000+",2,27,1,Territory,"1,000+",4,1,0,1,68,0,1990-05-28,1990-08-03,1.0
7541,3957,2,USA,645,IRQ,1990,N/A,N/A,None Value,2,27,1,Territory,None Value,3,0,0,1,161,0,1990-07-24,1991-03-03,0.0
7542,3907,660,LEB,220,FRN,1990,Stalemate,None Value,None Value,1,1,0,N/A,None Value,1,1,0,2,76,0,1989-11-30,1990-02-12,0.0
7543,3959,750,IND,770,PAK,1990,Compromise,Negotiated,1-25,1,1,0,N/A,None Value,4,1,0,1,315,0,1990-02-11,1990-12-22,1.0
7544,3959,770,PAK,750,IND,1990,Compromise,Negotiated,1-25,1,1,1,Territory,1-25,4,1,0,1,315,0,1990-02-11,1990-12-22,0.0
7545,3960,775,MYA,800,THI,1990,Stalemate,None Value,1-25,1,1,1,Policy,1-25,4,1,0,1,14,0,1990-02-08,1990-02-21,1.0
7546,3957,696,UAE,645,IRQ,1990,N/A,N/A,None Value,2,27,1,Territory,None Value,4,0,0,1,169,0,1990-07-16,1991-03-03,0.0
7547,3961,850,INS,910,PNG,1990,Compromise,Negotiated,None Value,1,1,1,Policy,None Value,4,1,0,1,127,0,1990-06-25,1990-10-29,1.0
7548,3961,910,PNG,850,INS,1990,Compromise,Negotiated,None Value,1,1,0,N/A,None Value,1,1,0,1,127,0,1990-06-25,1990-10-29,0.0
7549,3954,437,CDI,450,LBR,1990,Stalemate,None Value,None Value,1,1,0,N/A,None Value,1,1,0,1,1,0,1990-01-04,1990-01-04,0.0
7550,3958,666,ISR,663,JOR,1990,N/A,N/A,None Value,1,1,1,Policy,None Value,3,1,0,1,242,0,1990-05-04,1991-03-03,1.0
7551,3953,435,MAA,433,SEN,1990,Stalemate,None Value,26-100,1,1,1,Policy,1-25,4,1,0,2,154,0,1989-11-15,1990-04-16,0.0
7552,3952,433,SEN,404,GNB,1990,Stalemate,Negotiated,1-25,1,1,1,Policy,1-25,4,1,0,1,40,0,1990-04-15,1990-05-24,1.0
7553,3952,404,GNB,433,SEN,1990,Stalemate,Negotiated,1-25,1,1,0,N/A,1-25,4,1,0,1,40,0,1990-04-15,1990-05-24,0.0
7554,3951,731,PRK,220,FRN,1990,Stalemate,None Value,None Value,1,1,0,N/A,None Value,1,1,0,1,1,0,1990-10-02,1990-10-02,0.0
7555,3951,220,FRN,731,PRK,1990,Stalemate,None Value,None Value,1,1,1,Policy,None Value,4,1,0,1,1,0,1990-10-02,1990-10-02,1.0
7556,3950,40,CUB,2,USA,1990,Stalemate,None Value,None Value,1,1,0,N/A,None Value,3,1,0,1,121,0,1990-01-31,1990-05-31,0.0
7557,3912,500,UGA,625,SUD,1990,Compromise,Negotiated,1-25,1,1,0,N/A,1-25,4,1,0,2,82,0,1989-11-15,1990-02-03,0.0
7558,3950,2,USA,40,CUB,1990,Stalemate,None Value,None Value,1,1,1,Policy,None Value,4,1,0,1,121,0,1990-01-31,1990-05-31,1.0
7559,3912,625,SUD,500,UGA,1990,Compromise,Negotiated,1-25,1,1,1,Policy,None Value,4,1,0,2,82,0,1989-11-15,1990-02-03,1.0
7560,3953,433,SEN,435,MAA,1990,Stalemate,None Value,26-100,1,1,1,Policy,1-25,4,1,0,2,154,0,1989-11-15,1990-04-16,1.0
7561,3954,450,LBR,437,CDI,1990,Stalemate,None Value,None Value,1,1,1,Policy,None Value,2,1,0,1,1,0,1990-01-04,1990-01-04,1.0
7562,3960,800,THI,775,MYA,1990,Stalemate,None Value,1-25,1,1,0,N/A,1-25,4,1,0,1,14,0,1990-02-08,1990-02-21,0.0
7563,3957,220,FRN,645,IRQ,1990,N/A,N/A,None Value,2,27,1,Territory,None Value,3,0,0,1,146,0,1990-08-08,1991-03-03,0.0
7564,3956,666,ISR,645,IRQ,1990,N/A,N/A,None Value,1,1,0,N/A,None Value,3,1,0,1,274,0,1990-04-02,1991-02-28,0.0
7565,3907,220,FRN,660,LEB,1990,Stalemate,None Value,None Value,1,1,1,Policy,None Value,3,1,0,2,76,0,1989-11-30,1990-02-12,1.0
7566,3957,900,AUL,645,IRQ,1990,N/A,N/A,None Value,2,27,1,Territory,None Value,4,0,0,1,114,0,1990-09-09,1991-03-03,0.0
7567,3955,490,DRC,551,ZAM,1990,Stalemate,None Value,None Value,1,1,1,Policy,None Value,4,1,0,1,1,0,1990-02-21,1990-02-21,1.0
7568,3957,770,PAK,645,IRQ,1990,N/A,N/A,None Value,2,27,1,Territory,None Value,3,0,0,1,122,0,1990-09-01,1991-03-03,0.0
7569,3957,645,IRQ,900,AUL,1990,N/A,N/A,None Value,2,27,1,Territory,None Value,1,1,0,1,114,0,1990-09-09,1991-03-03,1.0
7570,3955,551,ZAM,490,DRC,1990,Stalemate,None Value,None Value,1,1,0,N/A,None Value,1,1,0,1,1,0,1990-02-21,1990-02-21,0.0
7571,3958,663,JOR,666,ISR,1990,N/A,N/A,None Value,1,1,0,N/A,None Value,3,1,0,1,242,0,1990-05-04,1991-03-03,0.0
7572,3957,771,BNG,645,IRQ,1990,N/A,N/A,None Value,2,27,1,Territory,None Value,3,0,0,1,122,0,1990-09-01,1991-03-03,0.0
7573,3957,645,IRQ,770,PAK,1990,N/A,N/A,None Value,2,27,1,Territory,None Value,1,1,0,1,122,0,1990-09-01,1991-03-03,1.0
7574,3956,645,IRQ,666,ISR,1990,N/A,N/A,None Value,1,1,1,Policy,None Value,4,1,0,1,274,0,1990-04-02,1991-02-28,1.0
7575,3957,645,IRQ,771,BNG,1990,N/A,N/A,None Value,2,27,1,Territory,None Value,1,1,0,1,122,0,1990-09-01,1991-03-03,1.0
7576,3956,666,ISR,645,IRQ,1991,Stalemate,None Value,None Value,1,1,0,N/A,None Value,3,1,0,2,334,0,1990-04-02,1991-02-28,0.0
7577,3957,645,IRQ,210,NTH,1991,Victory for State B,Imposed,None Value,2,27,1,Territory,None Value,1,1,0,2,196,0,1990-08-21,1991-03-03,1.0
7578,3957,2,USA,645,IRQ,1991,Victory for State A,Imposed,"1,000+",2,27,1,Territory,101-250,5,0,1,2,224,0,1990-07-24,1991-03-03,0.0
7579,3957,211,BEL,645,IRQ,1991,Victory for State A,Imposed,None Value,2,27,1,Territory,None Value,3,0,0,2,196,0,1990-08-21,1991-03-03,0.0
7580,3977,345,YUG,310,HUN,1991,Stalemate,None Value,None Value,1,1,0,N/A,None Value,4,1,0,1,29,0,1991-08-22,1991-09-19,1.0
7581,3978,450,LBR,451,SIE,1991,Stalemate,None Value,None Value,1,1,0,N/A,None Value,1,1,0,1,31,0,1991-03-31,1991-04-30,0.0
7582,3978,451,SIE,450,LBR,1991,Stalemate,None Value,None Value,1,1,1,Policy,None Value,4,1,0,1,31,0,1991-03-31,1991-04-30,1.0
7583,3979,500,UGA,517,RWA,1991,Stalemate,None Value,,1,1,0,N/A,,4,1,0,1,336,0,1991-01-27,1991-12-28,1.0
7584,3957,645,IRQ,211,BEL,1991,Victory for State B,Imposed,None Value,2,27,1,Territory,None Value,1,1,0,2,196,0,1990-08-21,1991-03-03,1.0
7585,3977,310,HUN,345,YUG,1991,Stalemate,None Value,None Value,1,1,1,Policy,None Value,3,1,0,1,29,0,1991-08-22,1991-09-19,0.0
7586,3957,210,NTH,645,IRQ,1991,Victory for State A,Imposed,None Value,2,27,1,Territory,None Value,3,0,0,2,196,0,1990-08-21,1991-03-03,0.0
7587,3957,645,IRQ,20,CAN,1991,Victory for State B,Imposed,"1,000+",2,27,1,Territory,"1,000+",5,1,1,2,207,0,1990-08-10,1991-03-03,1.0
7588,3957,663,JOR,200,UKG,1991,Stalemate,None Value,None Value,2,27,0,N/A,None Value,1,0,0,2,208,0,1990-08-09,1991-03-03,1.0
7589,3956,645,IRQ,666,ISR,1991,Stalemate,None Value,None Value,1,1,1,Policy,None Value,4,1,0,2,334,0,1990-04-02,1991-02-28,1.0
7590,3957,200,UKG,663,JOR,1991,Stalemate,None Value,None Value,2,27,1,Policy,None Value,2,0,0,2,208,0,1990-08-09,1991-03-03,0.0
7591,3976,345,YUG,305,AUS,1991,Stalemate,None Value,None Value,1,1,0,N/A,None Value,4,1,0,1,37,0,1991-06-27,1991-08-02,1.0
7592,3957,645,IRQ,200,UKG,1991,Victory for State B,Imposed,"1,000+",2,27,1,Territory,"1,000+",5,1,1,2,208,0,1990-08-09,1991-03-03,1.0
7593,3957,663,JOR,2,USA,1991,Stalemate,None Value,None Value,2,27,0,N/A,None Value,1,0,0,2,208,0,1990-08-09,1991-03-03,1.0
7594,3957,200,UKG,645,IRQ,1991,Victory for State A,Imposed,"1,000+",2,27,1,Territory,1-25,5,0,1,2,208,0,1990-08-09,1991-03-03,0.0
7595,3957,20,CAN,645,IRQ,1991,Victory for State A,Imposed,"1,000+",2,27,1,Territory,None Value,5,0,1,2,207,0,1990-08-10,1991-03-03,0.0
7596,3957,645,IRQ,160,ARG,1991,Victory for State B,Imposed,"1,000+",2,27,1,Territory,None Value,1,1,0,2,168,0,1990-09-18,1991-03-03,1.0
7597,3957,160,ARG,645,IRQ,1991,Victory for State A,Imposed,"1,000+",2,27,1,Territory,None Value,3,0,0,2,168,0,1990-09-18,1991-03-03,0.0
7598,3957,645,IRQ,2,USA,1991,Victory for State B,Imposed,"1,000+",2,27,1,Territory,"1,000+",5,1,1,2,224,0,1990-07-24,1991-03-03,1.0
7599,3957,2,USA,663,JOR,1991,Stalemate,None Value,None Value,2,27,1,Policy,None Value,2,0,0,2,208,0,1990-08-09,1991-03-03,0.0
7600,3957,645,IRQ,350,GRC,1991,Victory for State B,Imposed,None Value,2,27,1,Territory,None Value,1,1,0,2,196,0,1990-08-21,1991-03-03,1.0
7601,3957,645,IRQ,220,FRN,1991,Victory for State B,Imposed,"1,000+",2,27,1,Territory,"1,000+",5,1,1,2,209,0,1990-08-08,1991-03-03,1.0
7602,3957,645,IRQ,698,OMA,1991,Victory for State B,Imposed,"1,000+",2,27,1,Territory,,1,1,0,1,8,0,1991-02-24,1991-03-03,1.0
7603,3957,698,OMA,645,IRQ,1991,Victory for State A,Imposed,"1,000+",2,27,1,Territory,None Value,4,0,0,1,8,0,1991-02-24,1991-03-03,0.0
7604,3957,645,IRQ,770,PAK,1991,Victory for State B,Imposed,None Value,2,27,1,Territory,None Value,1,1,0,2,185,0,1990-09-01,1991-03-03,1.0
7605,3957,770,PAK,645,IRQ,1991,Victory for State A,Imposed,None Value,2,27,1,Territory,None Value,3,0,0,2,185,0,1990-09-01,1991-03-03,0.0
7606,3957,645,IRQ,771,BNG,1991,Victory for State B,Imposed,None Value,2,27,1,Territory,None Value,1,1,0,2,185,0,1990-09-01,1991-03-03,1.0
7607,3957,771,BNG,645,IRQ,1991,Victory for State A,Imposed,None Value,2,27,1,Territory,None Value,3,0,0,2,185,0,1990-09-01,1991-03-03,0.0
7608,3957,645,IRQ,900,AUL,1991,Victory for State B,Imposed,,2,27,1,Territory,,1,1,0,2,177,0,1990-09-09,1991-03-03,1.0
7609,3957,900,AUL,645,IRQ,1991,Victory for State A,Imposed,,2,27,1,Territory,None Value,4,0,0,2,177,0,1990-09-09,1991-03-03,0.0
7610,3958,663,JOR,666,ISR,1991,Stalemate,None Value,None Value,1,1,0,N/A,None Value,3,1,0,2,305,0,1990-05-04,1991-03-03,0.0
7611,3958,666,ISR,663,JOR,1991,Stalemate,None Value,None Value,1,1,1,Policy,None Value,3,1,0,2,305,0,1990-05-04,1991-03-03,1.0
7612,3970,625,SUD,651,EGY,1991,Stalemate,None Value,None Value,1,1,0,N/A,None Value,1,1,0,1,31,0,1991-02-01,1991-03-03,0.0
7613,3970,651,EGY,625,SUD,1991,Stalemate,None Value,None Value,1,1,1,Policy,None Value,3,1,0,1,31,0,1991-02-01,1991-03-03,1.0
7614,3971,645,IRQ,740,JPN,1991,Stalemate,None Value,None Value,1,1,1,Policy,None Value,2,1,0,1,1,0,1991-01-24,1991-01-24,1.0
7615,3971,740,JPN,645,IRQ,1991,Stalemate,None Value,None Value,1,1,0,N/A,None Value,1,1,0,1,1,0,1991-01-24,1991-01-24,0.0
7616,3972,2,USA,20,CAN,1991,Released (for seizures),None Value,None Value,1,1,1,Policy,None Value,4,1,0,1,1,0,1991-07-29,1991-07-29,1.0
7617,3972,20,CAN,2,USA,1991,Released (for seizures),None Value,None Value,1,1,0,N/A,None Value,1,1,0,1,1,0,1991-07-29,1991-07-29,0.0
7618,3973,2,USA,630,IRN,1991,Stalemate,None Value,None Value,1,1,0,N/A,None Value,4,1,0,1,1,0,1991-05-21,1991-05-21,0.0
7619,3973,630,IRN,2,USA,1991,Stalemate,None Value,None Value,1,1,1,Policy,None Value,4,1,0,1,1,0,1991-05-21,1991-05-21,1.0
7620,3974,2,USA,645,IRQ,1991,Unclear,Unclear,None Value,3,1,0,N/A,None Value,4,1,0,1,292,0,1991-03-15,1991-12-31,1.0
7621,3974,645,IRQ,2,USA,1991,Unclear,Unclear,None Value,3,1,1,Policy,None Value,4,1,0,1,292,0,1991-03-15,1991-12-31,0.0
7622,3974,200,UKG,645,IRQ,1991,Unclear,Unclear,,3,1,0,N/A,None Value,4,0,0,1,185,0,1991-04-09,1991-10-10,1.0
7623,3974,645,IRQ,200,UKG,1991,Unclear,Unclear,,3,1,1,Policy,,4,1,0,1,185,0,1991-04-09,1991-10-10,0.0
7624,3974,220,FRN,645,IRQ,1991,Unclear,Unclear,,3,1,0,N/A,None Value,3,0,0,1,185,0,1991-04-09,1991-10-10,1.0
7625,3974,645,IRQ,220,FRN,1991,Unclear,Unclear,,3,1,1,Policy,,4,1,0,1,185,0,1991-04-09,1991-10-10,0.0
7626,3975,211,BEL,490,DRC,1991,Compromise,Negotiated,None Value,2,1,0,N/A,None Value,3,1,0,1,10,0,1991-10-27,1991-11-05,1.0
7627,3975,490,DRC,211,BEL,1991,Compromise,Negotiated,None Value,2,1,1,Policy,None Value,1,1,0,1,10,0,1991-10-27,1991-11-05,0.0
7628,3975,220,FRN,490,DRC,1991,Compromise,Negotiated,None Value,2,1,0,N/A,None Value,3,1,0,1,10,0,1991-10-27,1991-11-05,1.0
7629,3957,696,UAE,645,IRQ,1991,Victory for State A,Imposed,,2,27,1,Territory,1-25,4,0,0,2,232,0,1990-07-16,1991-03-03,0.0
7630,3957,645,IRQ,696,UAE,1991,Victory for State B,Imposed,,2,27,1,Territory,"1,000+",1,1,0,2,232,0,1990-07-16,1991-03-03,1.0
7631,3957,694,QAT,645,IRQ,1991,Victory for State A,Imposed,,2,27,1,Territory,None Value,4,0,0,1,41,0,1991-01-22,1991-03-03,0.0
7632,3957,645,IRQ,694,QAT,1991,Victory for State B,Imposed,,2,27,1,Territory,,4,1,0,1,41,0,1991-01-22,1991-03-03,1.0
7633,3957,220,FRN,663,JOR,1991,Stalemate,None Value,None Value,2,27,1,Policy,None Value,2,0,0,2,208,0,1990-08-09,1991-03-03,0.0
7634,3957,663,JOR,220,FRN,1991,Stalemate,None Value,None Value,2,27,0,N/A,None Value,1,0,0,2,208,0,1990-08-09,1991-03-03,1.0
7635,3957,230,SPN,645,IRQ,1991,Victory for State A,Imposed,None Value,2,27,1,Territory,None Value,3,0,0,2,196,0,1990-08-21,1991-03-03,0.0
7636,3957,645,IRQ,230,SPN,1991,Victory for State B,Imposed,None Value,2,27,1,Territory,None Value,1,1,0,2,196,0,1990-08-21,1991-03-03,1.0
7637,3957,255,GMY,645,IRQ,1991,Victory for State A,Imposed,None Value,2,27,1,Territory,None Value,3,0,0,1,57,0,1991-01-06,1991-03-03,0.0
7638,3957,645,IRQ,255,GMY,1991,Victory for State B,Imposed,None Value,2,27,1,Territory,None Value,1,1,0,1,57,0,1991-01-06,1991-03-03,1.0
7639,3957,325,ITA,645,IRQ,1991,Victory for State A,Imposed,"1,000+",2,27,1,Territory,1-25,5,0,1,2,196,0,1990-08-21,1991-03-03,0.0
7640,3957,645,IRQ,325,ITA,1991,Victory for State B,Imposed,"1,000+",2,27,1,Territory,"1,000+",5,1,1,2,196,0,1990-08-21,1991-03-03,1.0
7641,3957,350,GRC,645,IRQ,1991,Victory for State A,Imposed,None Value,2,27,1,Territory,None Value,3,0,0,2,196,0,1990-08-21,1991-03-03,0.0
7642,3979,517,RWA,500,UGA,1991,Stalemate,None Value,,1,1,1,Policy,,4,1,0,1,336,0,1991-01-27,1991-12-28,0.0
7643,3957,433,SEN,645,IRQ,1991,Victory for State A,Imposed,None Value,2,27,1,Territory,None Value,3,0,0,2,94,0,1990-12-01,1991-03-03,0.0
7644,3957,645,IRQ,433,SEN,1991,Victory for State B,Imposed,None Value,2,27,1,Territory,None Value,1,1,0,2,94,0,1990-12-01,1991-03-03,1.0
7645,3957,436,NIR,645,IRQ,1991,Victory for State A,Imposed,None Value,2,27,1,Territory,None Value,3,0,0,2,94,0,1990-12-01,1991-03-03,0.0
7646,3957,220,FRN,645,IRQ,1991,Victory for State A,Imposed,"1,000+",2,27,1,Territory,1-25,5,0,1,2,209,0,1990-08-08,1991-03-03,0.0
7647,3957,645,IRQ,436,NIR,1991,Victory for State B,Imposed,None Value,2,27,1,Territory,None Value,1,1,0,2,94,0,1990-12-01,1991-03-03,1.0
7648,3957,645,IRQ,451,SIE,1991,Victory for State B,Imposed,None Value,2,27,1,Territory,None Value,1,1,0,2,94,0,1990-12-01,1991-03-03,1.0
7649,3957,600,MOR,645,IRQ,1991,Victory for State A,Imposed,None Value,2,27,1,Territory,None Value,3,0,0,2,206,0,1990-08-11,1991-03-03,0.0
7650,3957,645,IRQ,600,MOR,1991,Victory for State B,Imposed,None Value,2,27,1,Territory,None Value,1,1,0,2,206,0,1990-08-11,1991-03-03,1.0
7651,3957,640,TUR,645,IRQ,1991,Victory for State A,Imposed,None Value,2,27,1,Territory,None Value,3,0,0,2,206,0,1990-08-11,1991-03-03,0.0
7652,3957,645,IRQ,640,TUR,1991,Victory for State B,Imposed,None Value,2,27,1,Territory,None Value,1,1,0,2,206,0,1990-08-11,1991-03-03,1.0
7653,3957,645,IRQ,651,EGY,1991,Victory for State B,Imposed,"1,000+",2,27,1,Territory,"1,000+",5,1,1,2,206,0,1990-08-11,1991-03-03,1.0
7654,3957,651,EGY,645,IRQ,1991,Victory for State A,Imposed,"1,000+",2,27,1,Territory,1-25,5,0,1,2,206,0,1990-08-11,1991-03-03,0.0
7655,3957,645,IRQ,652,SYR,1991,Victory for State B,Imposed,"1,000+",2,27,1,Territory,"1,000+",5,1,1,2,203,0,1990-08-14,1991-03-03,1.0
7656,3957,652,SYR,645,IRQ,1991,Victory for State A,Imposed,"1,000+",2,27,1,Territory,None Value,5,0,1,2,203,0,1990-08-14,1991-03-03,0.0
7657,3957,645,IRQ,670,SAU,1991,Victory for State B,Imposed,"1,000+",2,27,1,Territory,"1,000+",5,1,1,2,214,0,1990-08-03,1991-03-03,1.0
7658,3957,670,SAU,645,IRQ,1991,Victory for State A,Imposed,"1,000+",2,27,1,Territory,26-100,5,0,1,2,214,0,1990-08-03,1991-03-03,0.0
7659,3957,645,IRQ,692,BAH,1991,Victory for State B,Imposed,,2,27,1,Territory,,4,1,0,1,39,0,1991-01-24,1991-03-03,1.0
7660,3957,692,BAH,645,IRQ,1991,Victory for State A,Imposed,,2,27,1,Territory,None Value,4,0,0,1,39,0,1991-01-24,1991-03-03,0.0
7661,3957,451,SIE,645,IRQ,1991,Victory for State A,Imposed,None Value,2,27,1,Territory,None Value,3,0,0,2,94,0,1990-12-01,1991-03-03,0.0
7662,3975,490,DRC,220,FRN,1991,Compromise,Negotiated,None Value,2,1,1,Policy,None Value,1,1,0,1,10,0,1991-10-27,1991-11-05,0.0
7663,3976,305,AUS,345,YUG,1991,Stalemate,None Value,None Value,1,1,1,Policy,None Value,3,1,0,1,37,0,1991-06-27,1991-08-02,0.0
7664,3985,750,IND,770,PAK,1991,Stalemate,None Value,,1,1,1,Territory,1-25,4,1,0,1,125,0,1991-05-01,1991-09-02,1.0
7665,3987,135,PER,130,ECU,1991,Stalemate,Negotiated,None Value,1,1,0,N/A,None Value,4,1,0,1,8,0,1991-10-06,1991-10-13,1.0
7666,3987,130,ECU,135,PER,1991,Stalemate,Negotiated,None Value,1,1,1,Territory,None Value,3,1,0,1,8,0,1991-10-06,1991-10-13,0.0
7667,3986,775,MYA,771,BNG,1991,Stalemate,None Value,1-25,1,1,0,N/A,1-25,4,1,0,1,1,0,1991-12-21,1991-12-21,1.0
7668,3986,771,BNG,775,MYA,1991,Stalemate,None Value,1-25,1,1,1,Policy,None Value,3,1,0,1,1,0,1991-12-21,1991-12-21,0.0
7669,3985,770,PAK,750,IND,1991,Stalemate,None Value,,1,1,1,Territory,,4,1,0,1,125,0,1991-05-01,1991-09-02,0.0
7670,3988,93,NIC,91,HON,1991,Stalemate,None Value,None Value,1,1,1,Territory,None Value,4,1,0,1,1,0,1991-02-02,1991-02-02,0.0
7671,3984,732,ROK,731,PRK,1991,Stalemate,None Value,None Value,1,1,1,Regime/Government,None Value,3,1,0,1,55,0,1991-02-04,1991-03-30,1.0
7672,3984,731,PRK,732,ROK,1991,Stalemate,None Value,None Value,1,1,1,Regime/Government,None Value,1,1,0,1,55,0,1991-02-04,1991-03-30,0.0
7673,3983,713,TAW,710,CHN,1991,Stalemate,None Value,None Value,1,1,1,Policy,None Value,3,1,0,1,23,0,1991-02-09,1991-03-03,1.0
7674,3983,710,CHN,713,TAW,1991,Stalemate,None Value,None Value,1,1,0,N/A,None Value,1,1,0,1,23,0,1991-02-09,1991-03-03,0.0
7675,3988,91,HON,93,NIC,1991,Stalemate,None Value,None Value,1,1,1,Territory,None Value,4,1,0,1,1,0,1991-02-02,1991-02-02,1.0
7676,3982,645,IRQ,690,KUW,1991,Stalemate,None Value,None Value,1,1,1,Policy,None Value,4,1,0,1,23,0,1991-08-07,1991-08-29,1.0
7677,3981,666,ISR,645,IRQ,1991,Stalemate,None Value,None Value,1,1,1,Policy,None Value,4,1,0,1,1,0,1991-10-04,1991-10-04,1.0
7678,3981,645,IRQ,666,ISR,1991,Stalemate,None Value,None Value,1,1,0,N/A,None Value,1,1,0,1,1,0,1991-10-04,1991-10-04,0.0
7679,3980,645,IRQ,640,TUR,1991,Stalemate,None Value,None Value,1,1,0,N/A,None Value,1,1,0,1,84,0,1991-08-05,1991-10-27,0.0
7680,3980,640,TUR,645,IRQ,1991,Stalemate,None Value,None Value,1,1,1,Policy,None Value,4,1,0,1,84,0,1991-08-05,1991-10-27,1.0
7681,3982,690,KUW,645,IRQ,1991,Stalemate,None Value,None Value,1,1,0,N/A,None Value,4,1,0,1,23,0,1991-08-07,1991-08-29,0.0
7682,3551,210,NTH,345,YUG,1992,N/A,N/A,None Value,11,1,1,Policy,None Value,4,1,0,1,169,0,1992-07-16,1996-10-02,1.0
7683,3551,345,YUG,230,SPN,1992,N/A,N/A,None Value,11,1,0,N/A,None Value,1,1,0,1,169,0,1992-07-16,1996-10-02,0.0
7684,3551,230,SPN,345,YUG,1992,N/A,N/A,None Value,11,1,1,Policy,None Value,4,1,0,1,169,0,1992-07-16,1996-10-02,1.0
7685,3551,345,YUG,220,FRN,1992,N/A,N/A,None Value,11,1,0,N/A,None Value,1,1,0,1,169,0,1992-07-16,1996-10-02,0.0
7686,3551,220,FRN,345,YUG,1992,N/A,N/A,None Value,11,1,1,Policy,None Value,4,1,0,1,169,0,1992-07-16,1996-10-02,1.0
7687,3551,345,YUG,211,BEL,1992,N/A,N/A,None Value,11,1,0,N/A,None Value,1,1,0,1,169,0,1992-07-16,1996-10-02,0.0
7688,3552,645,IRQ,690,KUW,1992,N/A,N/A,None Value,5,1,1,Territory,None Value,4,1,0,1,152,0,1992-08-02,1993-01-17,0.0
7689,3574,800,THI,775,MYA,1992,Compromise,Negotiated,,1,1,0,N/A,,4,1,0,1,329,0,1992-02-01,1992-12-25,0.0
7690,3551,211,BEL,345,YUG,1992,N/A,N/A,None Value,11,1,1,Policy,None Value,4,1,0,1,169,0,1992-07-16,1996-10-02,1.0
