,state_name_1,c_code_1,year,military_expenditure,military_personnel,iron_steel_prod,prim_energy_consumption,total_pop,urban_pop,cinc_score
291,Tunisia,616,1828,,9000.0,0.0,0.0,815000.0,105000.0,0.0040305
292,Portugal,235,1828,,42000.0,0.0,0.0,3024000.0,205000.0,0.0113942
293,Netherlands,210,1828,1346000.0,29000.0,160000000.0,4102000000.0,6280000.0,386000.0,0.0375689
294,Spain,230,1828,,91000.0,40000000.0,0.0,12120000.0,310000.0,0.028379200000000004
295,Switzerland,225,1828,,0.0,0.0,20000000.0,2059000.0,0.0,0.0016509
296,Bavaria,245,1828,631000.0,54000.0,20000000.0,78000000.0,4078000.0,0.0,0.0108366
297,United Kingdom,200,1828,9459000.0,155000.0,1400000000.0,57778000000.0,23190000.0,2642000.0,0.32693340000000004
298,Sweden,380,1828,,45000.0,134000000.0,18000000.0,3930000.0,0.0,0.016200100000000002
299,Austria-Hungary,300,1828,4932000.0,273000.0,174000000.0,400000000.0,33093000.0,688000.0,0.0873732
300,Papal States,327,1828,,9000.0,0.0,,2595000.0,145000.0,0.007956900000000001
301,Tuscany,337,1828,151000.0,3000.0,0.0,,1315000.0,0.0,0.0020326
302,Brazil,140,1828,,18000.0,0.0,0.0,5067000.0,0.0,0.005705399999999999
303,Wuerttemburg,271,1828,153000.0,5000.0,0.0,,1550000.0,0.0,0.0024219000000000003
304,Saxony,269,1828,,13000.0,0.0,,1377000.0,0.0,0.0029401
305,Greece,350,1828,,5000.0,0.0,8000000.0,753000.0,0.0,0.0011
306,Turkey,640,1828,,129000.0,0.0,6000000.0,29137000.0,900000.0,0.056852999999999994
307,Hesse Electoral,273,1828,,8000.0,0.0,94000000.0,647000.0,0.0,0.0015534000000000001
308,Italy,325,1828,1082000.0,31000.0,20000000.0,0.0,4201000.0,112000.0,0.012856
309,Hesse Grand Ducal,275,1828,,8000.0,0.0,,718000.0,0.0,0.001684
310,Russia,365,1828,7587000.0,624000.0,356000000.0,52000000.0,54600000.0,833000.0,0.1525648
311,Austria-Hungary,300,1829,5253000.0,273000.0,174000000.0,400000000.0,33411000.0,691000.0,0.0860521
312,Saxony,269,1829,,13000.0,0.0,,1393000.0,0.0,0.0028717
313,Greece,350,1829,,5000.0,0.0,8000000.0,759000.0,0.0,0.0010764000000000001
314,Portugal,235,1829,,42000.0,0.0,0.0,3049000.0,207000.0,0.0111708
315,Spain,230,1829,2898000.0,87000.0,40000000.0,0.0,12212000.0,319000.0,0.033772199999999995
316,Tuscany,337,1829,150000.0,3000.0,0.0,,1336000.0,0.0,0.0019739000000000002
317,Switzerland,225,1829,,0.0,0.0,20000000.0,2074000.0,0.0,0.001643
318,Italy,325,1829,1109000.0,31000.0,20000000.0,0.0,4240000.0,122000.0,0.0127161
319,Netherlands,210,1829,1292000.0,29000.0,160000000.0,4308000000.0,6344000.0,390000.0,0.037107999999999995
320,Brazil,140,1829,,18000.0,0.0,0.0,5152000.0,0.0,0.0056495
321,United Kingdom,200,1829,9559000.0,148000.0,1380000000.0,58986000000.0,23505000.0,2709000.0,0.3230436
322,Denmark,390,1829,,41000.0,0.0,54000000.0,1955000.0,106000.0,0.008014199999999999
323,Hesse Grand Ducal,275,1829,,8000.0,0.0,,724000.0,0.0,0.0016396000000000002
324,Russia,365,1829,8079000.0,803000.0,376000000.0,52000000.0,55300000.0,847000.0,0.1653604
325,Bavaria,245,1829,630000.0,,20000000.0,76000000.0,4107000.0,0.0,0.0074369
326,Hesse Electoral,273,1829,,8000.0,0.0,92000000.0,655000.0,0.0,0.0015099
327,Germany,255,1829,3084000.0,130000.0,90000000.0,3400000000.0,12857000.0,240000.0,0.04712519999999999
328,France,220,1829,11110000.0,265000.0,434000000.0,4496000000.0,32280000.0,1023000.0,0.1361123
329,Wuerttemburg,271,1829,152000.0,5000.0,0.0,,1562000.0,0.0,0.0023452
330,Baden,267,1829,,12000.0,0.0,,1188000.0,0.0,0.0025570999999999997
331,Sweden,380,1829,,,134000000.0,18000000.0,3963000.0,0.0,0.0146063
332,Two Sicilies,329,1829,,33000.0,0.0,,7574000.0,512000.0,0.0261823
333,Tunisia,616,1829,,9000.0,0.0,0.0,823000.0,104000.0,0.0039241
334,Turkey,640,1829,,129000.0,0.0,6000000.0,29491000.0,910000.0,0.0561793
335,Papal States,327,1829,,9000.0,0.0,,2622000.0,145000.0,0.0078307
336,United States of America,2,1829,1678000.0,12000.0,288000000.0,1372000000.0,12565000.0,193000.0,0.0374823
337,France,220,1830,12618000.0,259000.0,532000000.0,5062000000.0,32370000.0,1037000.0,0.1401243
338,Two Sicilies,329,1830,,33000.0,0.0,,7641000.0,516000.0,0.025305099999999997
339,Switzerland,225,1830,,0.0,0.0,20000000.0,2088000.0,0.0,0.0016102999999999998
340,Denmark,390,1830,,41000.0,0.0,56000000.0,1971000.0,108000.0,0.0076573000000000006
341,Saxony,269,1830,218000.0,13000.0,0.0,,1401000.0,0.0,0.0031113000000000004
342,Portugal,235,1830,,42000.0,0.0,0.0,3073000.0,209000.0,0.010698299999999999
343,Italy,325,1830,1124000.0,31000.0,20000000.0,0.0,4280000.0,131000.0,0.0123345
344,Tuscany,337,1830,148000.0,3000.0,0.0,,1348000.0,0.0,0.0018965999999999998
345,Austria-Hungary,300,1830,4567000.0,273000.0,174000000.0,400000000.0,33732000.0,693000.0,0.07943610000000001
346,Russia,365,1830,7780000.0,826000.0,374000000.0,52000000.0,56100000.0,861000.0,0.15725250000000002
347,Wuerttemburg,271,1830,152000.0,5000.0,0.0,,1575000.0,0.0,0.0022585
348,United Kingdom,200,1830,8491000.0,140000.0,1360000000.0,59976000000.0,23815000.0,2778000.0,0.3055974
349,Bavaria,245,1830,629000.0,54000.0,20000000.0,80000000.0,4133000.0,0.0,0.0098899
350,Tunisia,616,1830,,9000.0,0.0,0.0,831000.0,104000.0,0.0037576999999999997
351,Netherlands,210,1830,2563000.0,30000.0,180000000.0,1034000000.0,6427000.0,393000.0,0.0336437
352,Hesse Electoral,273,1830,,8000.0,0.0,98000000.0,663000.0,0.0,0.0014568
353,Brazil,140,1830,,18000.0,0.0,0.0,5239000.0,0.0,0.0054884999999999995
354,Turkey,640,1830,,129000.0,0.0,6000000.0,29850000.0,919000.0,0.05435269999999999
355,Germany,255,1830,3096000.0,130000.0,90000000.0,3600000000.0,12988000.0,244000.0,0.0454263
356,Papal States,327,1830,,9000.0,0.0,,2649000.0,146000.0,0.0075769999999999995
357,Hesse Grand Ducal,275,1830,,8000.0,0.0,,731000.0,0.0,0.0015599
358,Belgium,211,1830,2964000.0,62000.0,180000000.0,3490000000.0,4077000.0,191000.0,0.0375648
359,United States of America,2,1830,1687000.0,12000.0,336000000.0,1598000000.0,12901000.0,203000.0,0.038483699999999996
360,Sweden,380,1830,,42000.0,134000000.0,18000000.0,4000000.0,0.0,0.0145108
361,Greece,350,1830,,5000.0,0.0,8000000.0,765000.0,0.0,0.0010309000000000002
362,Baden,267,1830,,12000.0,0.0,,1200000.0,0.0,0.0024363
363,Spain,230,1830,1123000.0,83000.0,40000000.0,2000000.0,12304000.0,328000.0,0.0258032
364,Greece,350,1831,,5000.0,0.0,6000000.0,772000.0,0.0,0.0009693
365,Austria-Hungary,300,1831,7634000.0,273000.0,198000000.0,400000000.0,34057000.0,696000.0,0.0847439
366,Sweden,380,1831,,45000.0,160000000.0,18000000.0,4032000.0,0.0,0.0164199
367,Baden,267,1831,,11000.0,0.0,,1207000.0,0.0,0.0021768
368,Italy,325,1831,1468000.0,31000.0,20000000.0,0.0,4320000.0,142000.0,0.0125916
369,Germany,255,1831,3135000.0,131000.0,186000000.0,3400000000.0,13039000.0,249000.0,0.0471647
370,Saxony,269,1831,209000.0,13000.0,0.0,,1469000.0,0.0,0.0028194
371,Papal States,327,1831,,9000.0,0.0,,2676000.0,147000.0,0.0074109
372,Bavaria,245,1831,627000.0,54000.0,20000000.0,76000000.0,4104000.0,0.0,0.0090438
373,Two Sicilies,329,1831,,31000.0,0.0,,7708000.0,520000.0,0.024536900000000004
374,Denmark,390,1831,,41000.0,0.0,54000000.0,1987000.0,111000.0,0.0072811
375,Mexico,70,1831,,25000.0,0.0,0.0,6379000.0,128000.0,0.0094524
376,United Kingdom,200,1831,8903000.0,150000.0,1200000000.0,61962000000.0,24135000.0,2849000.0,0.2989098
377,Brazil,140,1831,,18000.0,0.0,0.0,5327000.0,0.0,0.0052840000000000005
378,Turkey,640,1831,,129000.0,0.0,6000000.0,30212000.0,929000.0,0.052813099999999995
379,Belgium,211,1831,2906000.0,54000.0,180000000.0,3666000000.0,4090000.0,194000.0,0.0352793
380,Hesse Grand Ducal,275,1831,,8000.0,0.0,,737000.0,0.0,0.0014552999999999999
381,Spain,230,1831,542000.0,130000.0,40000000.0,2000000.0,12397000.0,337000.0,0.0259284
382,Hesse Electoral,273,1831,,8000.0,0.0,92000000.0,670000.0,0.0,0.0013537
383,Tunisia,616,1831,,9000.0,0.0,0.0,839000.0,104000.0,0.0036357
384,Netherlands,210,1831,3431000.0,80000.0,0.0,1086000000.0,2707000.0,203000.0,0.0229874
385,United States of America,2,1831,1835000.0,11000.0,388000000.0,1728000000.0,13321000.0,222000.0,0.0420014
386,Russia,365,1831,8058000.0,851000.0,388000000.0,50000000.0,56900000.0,875000.0,0.15004579999999998
387,Colombia,100,1831,,3000.0,0.0,0.0,1565000.0,0.0,0.0013725
388,Wuerttemburg,271,1831,155000.0,5000.0,0.0,,1588000.0,0.0,0.0020881999999999997
389,Tuscany,337,1831,147000.0,3000.0,0.0,,1365000.0,0.0,0.001741
390,Portugal,235,1831,,43000.0,0.0,0.0,3098000.0,212000.0,0.0103574
391,France,220,1831,18174000.0,373000.0,450000000.0,4682000000.0,32570000.0,1052000.0,0.14995
392,Switzerland,225,1831,,0.0,0.0,18000000.0,2102000.0,0.0,0.0015733
393,Turkey,640,1832,,129000.0,0.0,6000000.0,30580000.0,939000.0,0.0536347
394,Papal States,327,1832,,11000.0,0.0,,2704000.0,148000.0,0.007655199999999999
395,Two Sicilies,329,1832,,33000.0,0.0,,7776000.0,524000.0,0.024846700000000003
396,Germany,255,1832,3162000.0,132000.0,186000000.0,3800000000.0,13139000.0,254000.0,0.0486339
397,Belgium,211,1832,2847000.0,46000.0,186000000.0,3986000000.0,4103000.0,195000.0,0.0354142
398,Denmark,390,1832,,41000.0,0.0,58000000.0,2003000.0,113000.0,0.0075991
399,Bavaria,245,1832,622000.0,,20000000.0,84000000.0,4191000.0,0.0,0.0066254999999999994
400,Spain,230,1832,758000.0,89000.0,40000000.0,2000000.0,12491000.0,347000.0,0.024465900000000002
401,Tunisia,616,1832,,9000.0,0.0,0.0,847000.0,105000.0,0.0036792
402,Italy,325,1832,1327000.0,31000.0,20000000.0,0.0,4360000.0,153000.0,0.012531200000000001
403,Switzerland,225,1832,,0.0,0.0,20000000.0,2116000.0,0.0,0.0015691
404,Netherlands,210,1832,3763000.0,38000.0,0.0,1180000000.0,2738000.0,204000.0,0.0215611
405,Portugal,235,1832,,54000.0,0.0,0.0,3123000.0,214000.0,0.0115885
406,United Kingdom,200,1832,9332000.0,145000.0,1260000000.0,63006000000.0,24373000.0,2926000.0,0.3007703
407,Tuscany,337,1832,146000.0,3000.0,0.0,,1378000.0,0.0,0.0017620000000000001
408,Colombia,100,1832,,3000.0,0.0,0.0,1595000.0,0.0,0.0014049000000000002
409,Austria-Hungary,300,1832,7231000.0,252000.0,198000000.0,400000000.0,34384000.0,699000.0,0.0835487
410,Brazil,140,1832,996000.0,17000.0,0.0,0.0,5417000.0,0.0,0.0073834
411,Mexico,70,1832,,25000.0,0.0,0.0,6447000.0,130000.0,0.0096307
412,Baden,267,1832,,11000.0,0.0,,1213000.0,0.0,0.0022791
413,United States of America,2,1832,1896000.0,12000.0,406000000.0,2308000000.0,13742000.0,244000.0,0.04454469999999999
414,Sweden,380,1832,,,160000000.0,18000000.0,4062000.0,0.0,0.0159191
415,Hesse Electoral,273,1832,,8000.0,0.0,102000000.0,678000.0,0.0,0.001434
416,Saxony,269,1832,197000.0,14000.0,0.0,,1558000.0,0.0,0.0030228
417,Wuerttemburg,271,1832,153000.0,5000.0,0.0,,1594000.0,0.0,0.0021148000000000004
418,France,220,1832,15838000.0,311000.0,450000000.0,5108000000.0,32730000.0,1078000.0,0.1415275
419,Russia,365,1832,8662000.0,875000.0,348000000.0,50000000.0,57700000.0,890000.0,0.1570197
420,Hesse Grand Ducal,275,1832,,8000.0,0.0,,745000.0,0.0,0.0015344000000000002
421,Greece,350,1832,,8000.0,0.0,6000000.0,778000.0,0.0,0.0012662
422,Denmark,390,1833,,41000.0,0.0,64000000.0,2019000.0,116000.0,0.0075656000000000004
423,United Kingdom,200,1833,8184000.0,144000.0,1460000000.0,64522000000.0,24602000.0,3006000.0,0.3034555
424,Russia,365,1833,8671000.0,900000.0,318000000.0,50000000.0,58500000.0,905000.0,0.1573244
425,Austria-Hungary,300,1833,6829000.0,253000.0,198000000.0,400000000.0,34714000.0,702000.0,0.0827864
426,Portugal,235,1833,,54000.0,0.0,0.0,3148000.0,217000.0,0.011478700000000001
427,Saxony,269,1833,188000.0,14000.0,0.0,,1577000.0,0.0,0.0030265
428,Tuscany,337,1833,144000.0,3000.0,0.0,,1393000.0,0.0,0.00179
429,Italy,325,1833,1238000.0,31000.0,20000000.0,0.0,4401000.0,166000.0,0.0126177
430,Switzerland,225,1833,,0.0,0.0,22000000.0,2131000.0,0.0,0.0015661
431,Mexico,70,1833,,25000.0,0.0,0.0,6517000.0,132000.0,0.0095795
432,Greece,350,1833,,9000.0,0.0,6000000.0,784000.0,0.0,0.0013397
433,Colombia,100,1833,,3000.0,0.0,0.0,1625000.0,0.0,0.0014099
434,Baden,267,1833,,11000.0,0.0,,1220000.0,0.0,0.0022569
435,Belgium,211,1833,1978000.0,38000.0,190000000.0,3872000000.0,4150000.0,198000.0,0.0317531
436,Brazil,140,1833,1087000.0,15000.0,0.0,0.0,5508000.0,0.0,0.0077536
437,Tunisia,616,1833,,9000.0,0.0,0.0,855000.0,105000.0,0.003617
438,Papal States,327,1833,,13000.0,0.0,,2732000.0,150000.0,0.007814699999999999
439,Turkey,640,1833,,129000.0,0.0,4000000.0,30951000.0,949000.0,0.053257799999999994
440,Spain,230,1833,1003000.0,60000.0,40000000.0,4000000.0,12585000.0,357000.0,0.0231394
441,Germany,255,1833,3162000.0,134000.0,186000000.0,4200000000.0,13303000.0,259000.0,0.0492887
442,United States of America,2,1833,2445000.0,13000.0,440000000.0,2696000000.0,14162000.0,268000.0,0.048138099999999996
443,Hesse Grand Ducal,275,1833,,7000.0,0.0,,753000.0,0.0,0.0014154999999999999
444,Two Sicilies,329,1833,,34000.0,0.0,,7845000.0,528000.0,0.0246803
445,Sweden,380,1833,,52000.0,160000000.0,20000000.0,4104000.0,0.0,0.016535
446,Wuerttemburg,271,1833,188000.0,5000.0,0.0,,1587000.0,0.0,0.0022649999999999997
447,Hesse Electoral,273,1833,,8000.0,0.0,110000000.0,689000.0,0.0,0.0014380999999999999
448,Bavaria,245,1833,611000.0,,20000000.0,92000000.0,4215000.0,0.0,0.0066682
449,Netherlands,210,1833,3012000.0,38000.0,0.0,1146000000.0,2750000.0,205000.0,0.019783000000000002
450,France,220,1833,14117000.0,299000.0,472000000.0,5558000000.0,32890000.0,1106000.0,0.1385674
451,Italy,325,1834,1325000.0,31000.0,20000000.0,0.0,4449000.0,179000.0,0.013353799999999999
452,Denmark,390,1834,,33000.0,0.0,64000000.0,2035000.0,119000.0,0.007084699999999999
453,Brazil,140,1834,906000.0,14000.0,0.0,0.0,5600000.0,0.0,0.007345
454,Switzerland,225,1834,,0.0,0.0,22000000.0,2146000.0,0.0,0.0015583
455,Tuscany,337,1834,143000.0,3000.0,0.0,,1401000.0,0.0,0.0018265
456,Portugal,235,1834,,54000.0,0.0,0.0,3174000.0,219000.0,0.0117439
457,Saxony,269,1834,184000.0,15000.0,0.0,,1596000.0,0.0,0.0032248000000000003
458,Hesse Electoral,273,1834,110000.0,8000.0,0.0,110000000.0,701000.0,0.0,0.0016005
459,Colombia,100,1834,,3000.0,0.0,0.0,1655000.0,0.0,0.0014364
460,Wuerttemburg,271,1834,191000.0,5000.0,20000000.0,,1571000.0,0.0,0.0033790999999999995
461,Netherlands,210,1834,2542000.0,32000.0,0.0,1052000000.0,2771000.0,206000.0,0.0181304
462,Spain,230,1834,1147000.0,110000.0,40000000.0,4000000.0,12681000.0,367000.0,0.0277679
463,Tunisia,616,1834,,9000.0,0.0,0.0,864000.0,105000.0,0.0036229
464,France,220,1834,12501000.0,267000.0,538000000.0,6448000000.0,33070000.0,1134000.0,0.137249
465,Russia,365,1834,8648000.0,784000.0,334000000.0,50000000.0,59300000.0,920000.0,0.15398779999999998
466,Two Sicilies,329,1834,,34000.0,0.0,,7892000.0,532000.0,0.024701400000000002
467,Hesse Grand Ducal,275,1834,,7000.0,0.0,,761000.0,0.0,0.0014687
468,Turkey,640,1834,,129000.0,0.0,4000000.0,31327000.0,959000.0,0.053833900000000004
469,United States of America,2,1834,2073000.0,13000.0,480000000.0,2582000000.0,14582000.0,295000.0,0.0477735
470,Papal States,327,1834,,15000.0,0.0,,2750000.0,151000.0,0.0080707
471,Baden,267,1834,,11000.0,0.0,,1231000.0,0.0,0.0023388000000000003
472,Germany,255,1834,3371000.0,134000.0,186000000.0,4200000000.0,13473000.0,265000.0,0.0503291
473,Greece,350,1834,,11000.0,0.0,6000000.0,791000.0,0.0,0.0015763
474,Austria-Hungary,300,1834,6963000.0,271000.0,198000000.0,400000000.0,35048000.0,705000.0,0.0860309
475,Mexico,70,1834,,25000.0,0.0,0.0,6587000.0,134000.0,0.0097105
476,United Kingdom,200,1834,7919000.0,137000.0,1580000000.0,66360000000.0,24862000.0,3087000.0,0.30485409999999996
477,Sweden,380,1834,,,160000000.0,20000000.0,4146000.0,0.0,0.014290200000000001
478,Belgium,211,1834,1669000.0,30000.0,200000000.0,3552000000.0,4197000.0,201000.0,0.029564999999999998
479,Bavaria,245,1834,623000.0,,20000000.0,90000000.0,4238000.0,0.0,0.006722700000000001
480,Baden,267,1835,,11000.0,20000000.0,,1237000.0,0.0,0.0035760999999999996
481,Turkey,640,1835,,129000.0,0.0,8000000.0,31708000.0,969000.0,0.0542265
482,Colombia,100,1835,,3000.0,0.0,0.0,1686000.0,0.0,0.001459
483,Sweden,380,1835,,,160000000.0,20000000.0,4192000.0,0.0,0.013142
484,Hesse Grand Ducal,275,1835,,6000.0,0.0,,769000.0,0.0,0.0013882999999999999
485,Netherlands,210,1835,1856000.0,32000.0,0.0,1136000000.0,2793000.0,207000.0,0.0159065
486,Wuerttemburg,271,1835,191000.0,5000.0,20000000.0,,1585000.0,0.0,0.0032760999999999997
487,Germany,255,1835,3338000.0,134000.0,186000000.0,4200000000.0,13708000.0,270000.0,0.0493775
488,Papal States,327,1835,,15000.0,0.0,,2768000.0,153000.0,0.008111199999999999
489,Bavaria,245,1835,622000.0,,20000000.0,88000000.0,4263000.0,0.0,0.0065459
490,United Kingdom,200,1835,7147000.0,136000.0,1860000000.0,68918000000.0,25134000.0,3171000.0,0.30514959999999997
491,Denmark,390,1835,300000.0,41000.0,0.0,62000000.0,2051000.0,119000.0,0.0075943
492,Two Sicilies,329,1835,,35000.0,0.0,,7940000.0,536000.0,0.024782299999999997
493,Tunisia,616,1835,,9000.0,0.0,0.0,872000.0,105000.0,0.0036152999999999997
494,Italy,325,1835,1247000.0,38000.0,20000000.0,2000000.0,4498000.0,193000.0,0.013804399999999998
495,United States of America,2,1835,2001000.0,14000.0,520000000.0,3300000000.0,15003000.0,324000.0,0.04852
496,Brazil,140,1835,906000.0,12000.0,0.0,0.0,5694000.0,0.0,0.007221600000000001
497,Tuscany,337,1835,141000.0,3000.0,0.0,,1421000.0,0.0,0.0018289
498,Greece,350,1835,,12000.0,0.0,10000000.0,797000.0,0.0,0.0017292000000000002
499,France,220,1835,11823000.0,289000.0,590000000.0,6564000000.0,33260000.0,1163000.0,0.1364132
500,Russia,365,1835,10173000.0,668000.0,350000000.0,74000000.0,60200000.0,935000.0,0.1514665
501,Mexico,70,1835,,25000.0,0.0,0.0,6657000.0,136000.0,0.0098031
502,Belgium,211,1835,1622000.0,30000.0,230000000.0,3840000000.0,4209000.0,204000.0,0.0298685
503,Portugal,235,1835,1259000.0,54000.0,0.0,0.0,3199000.0,221000.0,0.014059100000000001
504,Austria-Hungary,300,1835,6827000.0,256000.0,198000000.0,600000000.0,35141000.0,708000.0,0.0841547
505,Saxony,269,1835,184000.0,15000.0,0.0,,1607000.0,0.0,0.0032802
506,Hesse Electoral,273,1835,110000.0,8000.0,0.0,108000000.0,705000.0,0.0,0.0016111
507,Switzerland,225,1835,,0.0,0.0,22000000.0,2160000.0,0.0,0.0015493
508,Spain,230,1835,1168000.0,101000.0,60000000.0,4000000.0,12776000.0,377000.0,0.028091900000000003
509,Hesse Grand Ducal,275,1836,,6000.0,0.0,,776000.0,0.0,0.0012752
510,Hesse Electoral,273,1836,109000.0,8000.0,0.0,116000000.0,710000.0,0.0,0.0015224
511,Belgium,211,1836,1452000.0,30000.0,270000000.0,4696000000.0,4243000.0,207000.0,0.030761200000000002
512,Tuscany,337,1836,141000.0,3000.0,0.0,,1436000.0,0.0,0.0018039999999999998
513,Tunisia,616,1836,,9000.0,0.0,0.0,880000.0,106000.0,0.0034506
514,Brazil,140,1836,906000.0,15000.0,0.0,4000000.0,5790000.0,0.0,0.0074072
515,Germany,255,1836,3313000.0,134000.0,336000000.0,4600000000.0,13931000.0,276000.0,0.0529644
516,Sweden,380,1836,,,214000000.0,22000000.0,4244000.0,0.0,0.0151255
517,Bavaria,245,1836,617000.0,,20000000.0,96000000.0,4291000.0,0.0,0.0065173
518,United Kingdom,200,1836,7721000.0,143000.0,1940000000.0,70948000000.0,25316000.0,3258000.0,0.29951059999999996
519,Baden,267,1836,,11000.0,20000000.0,,1244000.0,0.0,0.0032510999999999994
520,Austria-Hungary,300,1836,5646000.0,281000.0,248000000.0,600000000.0,35235000.0,711000.0,0.08000639999999999
521,Mexico,70,1836,,25000.0,0.0,2000000.0,6729000.0,138000.0,0.009414299999999999
522,Greece,350,1836,,9000.0,0.0,10000000.0,804000.0,0.0,0.0013038
523,Denmark,390,1836,,41000.0,0.0,68000000.0,2067000.0,120000.0,0.0072848
524,Italy,325,1836,1148000.0,38000.0,20000000.0,6000000.0,4548000.0,209000.0,0.013259
525,Portugal,235,1836,1183000.0,54000.0,0.0,2000000.0,3225000.0,224000.0,0.013230500000000001
526,Saxony,269,1836,182000.0,15000.0,0.0,,1626000.0,0.0,0.0030737
527,Russia,365,1836,9833000.0,1020000.0,362000000.0,74000000.0,60600000.0,951000.0,0.1657433
528,Colombia,100,1836,,3000.0,0.0,0.0,1717000.0,0.0,0.0014244000000000001
529,Netherlands,210,1836,1809000.0,32000.0,0.0,1390000000.0,2804000.0,208000.0,0.0158219
530,Wuerttemburg,271,1836,184000.0,6000.0,20000000.0,,1598000.0,0.0,0.0031868
531,Spain,230,1836,1213000.0,95000.0,60000000.0,16000000.0,12873000.0,388000.0,0.0265192
532,Turkey,640,1836,,129000.0,0.0,8000000.0,32094000.0,980000.0,0.05211280000000001
533,Papal States,327,1836,,15000.0,0.0,,2786000.0,155000.0,0.0077827
534,Switzerland,225,1836,,0.0,0.0,24000000.0,2175000.0,0.0,0.0015475999999999999
535,Two Sicilies,329,1836,,35000.0,0.0,,7988000.0,540000.0,0.023888200000000002
536,United States of America,2,1836,2571000.0,17000.0,560000000.0,3614000000.0,15423000.0,356000.0,0.050953
537,France,220,1836,11198000.0,294000.0,616000000.0,7546000000.0,33540000.0,1193000.0,0.1321525
538,Belgium,211,1837,1626000.0,46000.0,300000000.0,4878000000.0,4273000.0,208000.0,0.0330675
539,Russia,365,1837,9893000.0,574000.0,382000000.0,74000000.0,61000000.0,967000.0,0.14107579999999997
540,Bavaria,245,1837,619000.0,,20000000.0,116000000.0,4311000.0,0.0,0.006368100000000001
541,Turkey,640,1837,,129000.0,0.0,8000000.0,32484000.0,990000.0,0.0537409
542,Portugal,235,1837,1104000.0,54000.0,0.0,4000000.0,3251000.0,226000.0,0.0134065
543,Two Sicilies,329,1837,,30000.0,0.0,,8037000.0,544000.0,0.0236796
544,Brazil,140,1837,996000.0,15000.0,0.0,6000000.0,5888000.0,0.0,0.007757099999999999
545,Netherlands,210,1837,1785000.0,43000.0,0.0,1444000000.0,2826000.0,209000.0,0.0166414
546,Tuscany,337,1837,157000.0,3000.0,0.0,,1451000.0,0.0,0.0018809
547,Germany,255,1837,3282000.0,134000.0,336000000.0,5700000000.0,14098000.0,283000.0,0.05483009999999999
548,Baden,267,1837,,11000.0,0.0,,1264000.0,0.0,0.002391
549,Tunisia,616,1837,,9000.0,0.0,0.0,889000.0,106000.0,0.0035349000000000005
550,Papal States,327,1837,,18000.0,0.0,,2804000.0,157000.0,0.008365299999999999
